dataset,model,method,contrast,schedule,reference,metric,delta,ci_low,ci_high,verdict,eligible_queries,bootstrap_seed,bootstrap_draws,interval
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_C0,JudgedCoverage@10,-0.004545454545454545,-0.015259740259740258,0.005844155844155844,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_C0,JudgedCoverage@20,-0.004383116883116882,-0.01185064935064935,0.0030844155844155863,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_C0,Recall@20,-0.008991446581354479,-0.01695883685041942,-0.0015018370860680197,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_C0,Recall@100,-0.00957510326726615,-0.02286229502274853,0.0022559762503868504,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,nDCG@10,0.0001301413149687359,-0.00614647349246465,0.006406703103480285,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,nDCG@20,-0.00010192035843854104,-0.004851937498734693,0.004696990214429741,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,cNDCG@10,0.002999981658139305,-0.001900373683078469,0.008066859104167387,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,cNDCG@20,0.0009367464229400642,-0.002738600234294141,0.004674477981991406,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@10,-0.0038961038961039113,-0.012012987012987034,0.004128014842300545,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@20,-0.0017857142857142995,-0.007166048237476827,0.0037105751391465474,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,Recall@20,-0.0060075641212055785,-0.011984896495122289,-0.00016749629445274989,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,lexical_descending,control_minus_raw,fixed,raw_seven_mean,Recall@100,-0.006753720592053537,-0.016709595687955523,0.0015591194395362113,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,nDCG@10,-0.04904305905970785,-0.0744929047128737,-0.02376162173293844,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,nDCG@20,-0.045108103892380465,-0.06738606750218311,-0.02295204265376996,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,cNDCG@10,-0.03175903341667989,-0.05180925713225993,-0.012098143130268385,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,cNDCG@20,-0.031877633540384843,-0.050202115397004206,-0.014162475586051408,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,JudgedCoverage@10,-0.037662337662337654,-0.06428571428571427,-0.011688311688311682,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,JudgedCoverage@20,-0.03035714285714285,-0.053733766233766224,-0.007467532467532468,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,Recall@20,-0.011813663374480844,-0.036661054947803015,0.012627331683960932,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_C0,Recall@100,0.003840585486325163,-0.02315218265520543,0.029443846641421398,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,nDCG@10,-0.04295549945117545,-0.06837787633929607,-0.018124132378294272,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,nDCG@20,-0.040276242052864994,-0.06278937519392548,-0.01808035290485863,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,cNDCG@10,-0.027244484132085793,-0.047571357126537185,-0.007452846973354834,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,cNDCG@20,-0.028960750092373956,-0.047466020091608496,-0.011209560577950996,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@10,-0.037012987012987025,-0.06321892393320966,-0.011873840445269047,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,JudgedCoverage@20,-0.027759740259740272,-0.051136943413729145,-0.004869550092764398,reduces,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,Recall@20,-0.008829780914331942,-0.033086581850275215,0.014694592034143692,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
wands,gte_modernbert,BM25,control_minus_raw,fixed,raw_seven_mean,Recall@100,0.006661968161537772,-0.019981324082783913,0.03276578655257925,inconclusive; equivalence not established,308,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,nDCG@10,-0.0021769946634544505,-0.00671556157805389,0.0023006552390106177,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,nDCG@20,-0.002685061122222873,-0.0065428119616435946,0.0011664666117896254,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,cNDCG@10,-0.0019573385011875774,-0.006336643664842723,0.00238372944386894,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,cNDCG@20,-0.001809341042937134,-0.004653267769890875,0.0009348990321839637,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,JudgedCoverage@10,-0.001402805611222446,-0.005611222444889782,0.0030060120240480944,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,JudgedCoverage@20,0.0002004008016032067,-0.0024048096192384777,0.0029058116232464925,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,Recall@20,-0.0030558337891100256,-0.01034423425788419,0.0045734827352576285,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C1,C0,Recall@100,0.0023332073181772583,-0.00247974275779887,0.008115906721868644,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,nDCG@10,-0.00046747153594171604,-0.004062978131548109,0.003321270379156125,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,nDCG@20,-0.001643807061455471,-0.0045458410947469665,0.001367022275610826,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,cNDCG@10,-0.0008336784438014837,-0.004545507262642004,0.002977319261858764,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,cNDCG@20,-0.0016531155894765365,-0.003833306421828242,0.0004782177697838422,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,JudgedCoverage@10,-0.0012024048096192382,-0.00440881763527054,0.0020040080160320635,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,JudgedCoverage@20,0.00040080160320641353,-0.0018036072144288564,0.0026052104208416846,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,Recall@20,-0.0020210409813706314,-0.007234588588101536,0.004203942274587238,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s1,C0,Recall@100,0.0014571684160862523,-0.002843540894643099,0.006821257816999299,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,nDCG@10,-0.0007463573584866103,-0.004016904295646975,0.0026551649595251184,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,nDCG@20,-0.0018249734080296501,-0.004706916233531192,0.0009948209966109448,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,cNDCG@10,-0.00014972693669753405,-0.003911654209407551,0.003662769099064106,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,cNDCG@20,-0.0007598865749432672,-0.0030758000906584136,0.0014973981623772135,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,JudgedCoverage@10,-0.002204408817635271,-0.005811623246492985,0.0012024048096192382,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,JudgedCoverage@20,-0.0007014028056112231,-0.0029058116232464942,0.00160320641282565,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,Recall@20,-0.005982549624417273,-0.012524597830305328,-0.00010685927827867773,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s2,C0,Recall@100,0.002458580163990986,-0.0016926572926071926,0.00791274857407122,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,nDCG@10,-0.002941058986790465,-0.006273446205484902,0.0004754743492060943,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,nDCG@20,-0.00225106403669843,-0.004969184496301191,0.0004461196851204786,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,cNDCG@10,-0.003159042176928174,-0.006963444985900895,0.0006770894436554795,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,cNDCG@20,-0.0017820800685464859,-0.00409827142559915,0.0004921629218968797,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,JudgedCoverage@10,-0.0012024048096192386,-0.0044088176352705425,0.002004008016032064,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,JudgedCoverage@20,-0.00010020040080160262,-0.002204408817635269,0.002004008016032064,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,Recall@20,-0.004041148628857869,-0.010092341321896629,0.0011701360190478937,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s3,C0,Recall@100,0.00029059951404640803,-0.003881514555362251,0.005461079362632468,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,nDCG@10,-0.000325201491797819,-0.004125014941674631,0.0036897310652117114,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,nDCG@20,-0.0023910673841740114,-0.005706054814930144,0.0008984982603672109,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,cNDCG@10,-0.00046148317107858614,-0.004150740183012147,0.0033031057257216587,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,cNDCG@20,-0.0019040160217219466,-0.004422915633361482,0.0005121178344804318,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,JudgedCoverage@10,-0.00340681362725451,-0.006813627254509019,0.0,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,JudgedCoverage@20,-0.00030060120240480966,-0.002505010020040081,0.002004008016032064,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,Recall@20,-0.004686791897074136,-0.011532895734466588,0.0017442274135222621,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s4,C0,Recall@100,3.926156230765142e-06,-0.004182180544905997,0.0052462578614883215,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,nDCG@10,-0.0004595680732316903,-0.003909331789818437,0.0031877263028252134,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,nDCG@20,-0.001301787316711046,-0.004319258290796639,0.0016249536396889257,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,cNDCG@10,0.001758836579402975,-0.0017143921058605832,0.005407282671292182,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,cNDCG@20,0.00044428916572395767,-0.001894850668480343,0.0028679525977696185,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,JudgedCoverage@10,-0.0036072144288577168,-0.007014028056112225,-0.0002004008016032077,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,JudgedCoverage@20,0.0007014028056112228,-0.0014028056112224444,0.0028056112224448906,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,Recall@20,-0.006520044759281192,-0.013166146913669187,-0.0006148008291282527,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw,schedule_minus_C0,C2s5,C0,Recall@100,-0.0025560440264849084,-0.005749689012464563,-0.00012491252345961785,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,nDCG@10,-0.0023087239033178007,-0.006058834922147371,0.0018788054858671593,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,nDCG@20,-0.00036734890639410596,-0.0040382019047319456,0.0037603828991584196,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,cNDCG@10,-0.0005429941154408734,-0.004226300006206874,0.0036365872800087976,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,cNDCG@20,-0.0006172001327680456,-0.0035992147674602376,0.0029838875458530227,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,JudgedCoverage@10,-0.0012024048096192386,-0.004208416833667335,0.001803607214428857,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,JudgedCoverage@20,0.001503006012024048,-0.000601202404809619,0.0036072144288577155,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,Recall@20,0.0006210491645156747,-0.006159487313068297,0.007726056850307133,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C1,C0,Recall@100,0.0007741993588686975,-0.0015634959284758884,0.0036351250341731304,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,nDCG@10,-0.001740041515726052,-0.004954356528740106,0.0014720521475737106,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,nDCG@20,-0.0018846849884656086,-0.004760543598586958,0.001011805577438191,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,cNDCG@10,-0.0009013629285430331,-0.003768352288678836,0.0019916011523004977,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,cNDCG@20,-0.0006803332654224887,-0.0030519022755679474,0.001740584175773388,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,JudgedCoverage@10,0.0012024048096192382,-0.0010020040080160322,0.0034068136272545095,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,JudgedCoverage@20,-0.00040080160320641364,-0.0020040080160320653,0.0012024048096192393,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,Recall@20,-3.2807666883868975e-05,-0.005155303538767448,0.005921136688111814,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s1,C0,Recall@100,0.00019861150873174907,-0.0015310531777841395,0.0026559070521996364,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,nDCG@10,-0.000533485254841234,-0.004148474060576069,0.0034402222309613813,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,nDCG@20,6.747720520400748e-05,-0.0032301709385339507,0.0037985204086486155,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,cNDCG@10,-0.0007395321503582537,-0.0042738790215844326,0.0032284057874500754,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,cNDCG@20,-0.0003217775064513502,-0.003252559254568582,0.003189495462866074,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,JudgedCoverage@10,-0.0008016032064128255,-0.003406813627254508,0.0018036072144288575,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,JudgedCoverage@20,0.0006012024048096191,-0.0010020040080160318,0.0022044088176352717,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,Recall@20,0.002791606546484724,-0.0019744486680332053,0.008652686102585896,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s2,C0,Recall@100,-0.00017979682308339647,-0.0019819075380197626,0.0023156919900406874,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,nDCG@10,-0.0015610628838419415,-0.005094516103611341,0.0025522214028656184,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,nDCG@20,-0.0012665747237572656,-0.004805419918677206,0.0027077627160693785,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,cNDCG@10,-0.00025718033695893176,-0.003762384846577498,0.0037724555596698175,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,cNDCG@20,-0.000628189151817052,-0.0034939022825331814,0.0029216912210486066,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,JudgedCoverage@10,-3.337343761398266e-19,-0.0024048096192384773,0.002605210420841682,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,JudgedCoverage@20,0.0004008016032064129,-0.001202404809619237,0.002004008016032064,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,Recall@20,-0.00037949388089296464,-0.005927368750204825,0.005538448051349238,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s3,C0,Recall@100,-0.0008898749880713809,-0.0020924966816750386,8.350033400133593e-05,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,nDCG@10,-0.0017577742128663193,-0.005048666481462689,0.0020928418605494236,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,nDCG@20,-0.00048698912914324765,-0.003813958442176018,0.003301199015488904,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,cNDCG@10,-0.0008874329317236887,-0.004034048717791229,0.0028168277782641533,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,cNDCG@20,-0.00029607084711627356,-0.0029158746867770416,0.003041559963257246,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,JudgedCoverage@10,-0.00040080160320641277,-0.0030060120240480953,0.0022044088176352704,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,JudgedCoverage@20,0.0005010020040080164,-0.0010020040080160324,0.002104208416833668,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,Recall@20,-0.0004140902582606965,-0.005881427031175376,0.005786744058524191,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s4,C0,Recall@100,-2.8194917974476972e-05,-0.0013985763735262732,0.0017278496386712798,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,nDCG@10,9.148299258552045e-07,-0.003170213652079749,0.003732496228567955,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,nDCG@20,0.0006410125569930983,-0.0025189032323037785,0.004330206364017005,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,cNDCG@10,0.00046083929105120977,-0.0029039130355745357,0.004292328577623105,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,cNDCG@20,0.00014669705554965553,-0.0024958517985156025,0.003436335845594854,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,JudgedCoverage@10,-0.0028056112224448906,-0.005210420841683366,-0.00040080160320641364,reduces,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,JudgedCoverage@20,0.00040080160320641293,-0.0012024048096192378,0.002004008016032064,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,Recall@20,0.0009902372770911707,-0.004023318614886617,0.006963619099808077,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,schedule_minus_C0,C2s5,C0,Recall@100,8.040556637751008e-05,-0.0014739056034146214,0.0019706917164331985,inconclusive; equivalence not established,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,nDCG@10,0.04191558453003092,0.025545087584412148,0.05805011899963474,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
esci,minilm,raw_hybrid,matched_hybrid_minus_raw,C0,raw_C0,nDCG@20,0.03726740786240927,0.022715937565822172,0.05138795856587835,improves,499,2026091701,10000,uncorrected 95% paired query-cluster percentile
