dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.6757624643186992,0.6466002746117114,0.7038244134185287,0.6546874482423725,0.6249908002745358,0.6834741595229963,0.040373317303826914,0.03197707757297778,0.04996374146730607,0.3049392344538006,0.2766331552886479,0.334051880107472,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.6764648319124622,0.6473369407264036,0.7046924565615814,0.6774996247202015,0.6484692523289368,0.7059942468728456,0.673538116077155,0.6442949081903526,0.7018386095559525,0.6754795170727144,0.6460218789620867,0.7042639550203155,0.6748338738044981,0.6453879468874323,0.7034380781475561,0.6730006209422911,0.6436406644479795,0.7013304958088855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037582013828730177,-0.008279434347406738,0.0007886033061865354
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,pair_micro,499,4434,2026091701,10000,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.6286487531413106,0.5970714559429253,0.6607324116700187,0.603743797925124,0.5717539672585713,0.636532219153622,0.04668470906630582,0.03913327205660619,0.05449944137098373,0.34957149300857016,0.317841015977253,0.3809427923082978,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.6276499774470005,0.5959745263459835,0.6596049901512733,0.6292286874154263,0.5976266137653751,0.6613726215433218,0.627424447451511,0.5959697468328733,0.6593037401637659,0.6294542174109157,0.597827338042804,0.6618471485847927,0.6281010374379793,0.5964369536496914,0.6606319335491228,0.627424447451511,0.5957016480952696,0.6593533285213212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002609704233520202,-0.005403743346376856,0.00016697669482158356
esci,minilm,20,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,,,,,,,,,,,,,0.6795206657015723,0.6496839745611632,0.7085766975350755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
esci,minilm,20,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,pair_micro,499,4434,2026091701,10000,0.6312584573748309,0.5995585192847642,0.6637154173874329,,,,,,,,,,,,,0.6312584573748309,0.5995585192847642,0.6637154173874329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
esci,minilm,20,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.0,0.0,0.0,0.32503452730841986,0.2962750224431467,0.35469360697123087,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,-0.0007969916271191291,-0.00490802577541711,0.0034389282156738646,0.02027802444920763,0.014588542295064488,0.026988847256150635,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.02009529285461929,0.014830585475912877,0.02610321779287192,-0.004555193009992147,-0.009767829738530973,0.000492935047913206,-0.004555193009992147,-0.009767829738530973,0.000492935047913206
esci,minilm,20,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,499,4434,2026091701,10000,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.0,0.0,0.0,0.37302661253946773,0.340471537321733,0.40480650573433036,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,0.6269733874605322,0.5951934942656696,0.6595284626782669,-0.0016753656807784007,-0.004629967315747282,0.001239293515359525,0.02322958953540821,0.01839831515144833,0.02820253526278759,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.02345511953089761,0.018608870640549183,0.028381900162904636,-0.004285069914298602,-0.008003661507030604,-0.0006497806810116219,-0.004285069914298602,-0.008003661507030604,-0.0006497806810116219
esci,minilm,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.0,0.0,0.0,0.32479245191861617,0.2962536599596897,0.35413164007116965,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,-0.0005549162373154011,-0.004195468730411189,0.0031554163849263277,0.02052009983901136,0.014647613713981872,0.027659637150326065,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.01985321746481556,0.014227498619679722,0.026604092641900515,-0.004313117620188419,-0.011342005661034585,0.002957418327789487,-0.004313117620188419,-0.011342005661034585,0.002957418327789487
esci,minilm,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,499,4434,2026091701,10000,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.0,0.0,0.0,0.3712223725755526,0.33922532105132996,0.4026093575924742,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.6287776274244474,0.5973906424075258,0.66077467894867,0.0001288742831367992,-0.002381538696367319,0.0025068577144554136,0.02503382949932341,0.020072056452166538,0.030135418569348538,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.02165087956698241,0.0170834247023826,0.026451471896218843,-0.002480829950383402,-0.006313438419832043,0.0011970944303980357,-0.002480829950383402,-0.006313438419832043,0.0011970944303980357
esci,minilm,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.0,0.0,0.0,0.3251964673501194,0.2964073394249509,0.35474734455646484,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,0.6748035326498806,0.645252655443535,0.7035926605750491,-0.0009589316688186898,-0.005116466624172135,0.003253938309140272,0.02011608440750807,0.014447332838697187,0.02686467881027436,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.020257232896318852,0.015004438905149544,0.026311887590600803,-0.004717133051691707,-0.009972954823677941,0.00031638554902122787,-0.004717133051691707,-0.009972954823677941,0.00031638554902122787
esci,minilm,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",pair_micro,499,4434,2026091701,10000,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.0,0.0,0.0,0.37302661253946773,0.34047282901128945,0.4047102442367924,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,0.6269733874605322,0.5952897557632075,0.6595271709887105,-0.0016753656807784005,-0.004592454072803683,0.001151608415279927,0.02322958953540821,0.01837870346598477,0.028243429212481012,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.02345511953089761,0.01870665592237527,0.028367145960659014,-0.004285069914298602,-0.007912503312136328,-0.0006839207715396183,-0.004285069914298602,-0.007912503312136328,-0.0006839207715396183
esci,minilm,20,set_mean,10076,phase4/results/esci/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.0,0.0,0.0,0.3357397025608099,0.30763614657227795,0.36484840103978305,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,0.66426029743919,0.635151598960217,0.692363853427722,-0.011502166879509203,-0.02653950757987368,0.004158941313278888,0.009572849196817555,-0.006774694728551821,0.026924979612152282,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.030800468107009364,0.015066091283522275,0.04608335202688225,-0.01526036826238222,-0.030751387787003842,0.0008281712346469494,-0.01526036826238222,-0.030751387787003842,0.0008281712346469494
esci,minilm,20,set_mean,10076,phase4/results/esci/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.0,0.0,0.0,0.38294993234100133,0.3528671951952324,0.41292097181869875,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,0.6170500676589986,0.5870790281813012,0.6471328048047675,-0.011598685482312002,-0.023565187075757842,0.0004803212260526842,0.013306269733874606,0.000860482552266441,0.026098356526533802,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.03337843933243121,0.02071212097248551,0.04563098654219373,-0.014208389715832206,-0.026705176721390986,-0.0016138060490805631,-0.014208389715832206,-0.026705176721390986,-0.0016138060490805631
esci,minilm,20,centroid_2,10076,phase4/results/esci/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.0,0.0,0.0,0.3210480617828073,0.29236385977079876,0.3508335440078872,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.6789519382171927,0.6491664559921129,0.7076361402292012,0.0031894738984934753,-0.0010715339612848234,0.007673522233219461,0.02426448997482023,0.017918384845043024,0.03177814966415543,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.01610882732900669,0.011611523383912392,0.021229669476220923,-0.000568727484379542,-0.005869211789254741,0.00472522602961165,-0.000568727484379542,-0.005869211789254741,0.00472522602961165
esci,minilm,20,centroid_2,10076,phase4/results/esci/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.0,0.0,0.0,0.3696436626071267,0.3372056437797619,0.4011363822001912,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.6303563373928732,0.5988636177998088,0.6627943562202381,0.0017075842515626007,-0.0007953326211472732,0.004263414084734191,0.026612539467749212,0.02173889424257884,0.03171776098441824,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.020072169598556608,0.015596263853946754,0.024651199274493656,-0.0009021199819576008,-0.004298359328916142,0.002483154168316468,-0.0009021199819576008,-0.004298359328916142,0.002483154168316468
esci,minilm,20,max_2,10076,phase4/results/esci/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.0,0.0,0.0,0.32314469050860173,0.2947234936904267,0.3525335903054729,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.6768553094913983,0.6474664096945271,0.7052765063095732,0.0010928451726989763,-0.0023691276155306746,0.005063057600482989,0.022167861249025738,0.016224187767553,0.029498460083759597,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.018205456054801183,0.01332860338795246,0.023640420077383886,-0.002665356210174041,-0.007432817970023212,0.0022436820127675946,-0.002665356210174041,-0.007432817970023212,0.0022436820127675946
esci,minilm,20,max_2,10076,phase4/results/esci/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.0,0.0,0.0,0.37144790257104193,0.33894589945970516,0.40314261990732575,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,0.628552097428958,0.5968573800926742,0.6610541005402948,-9.665571235260114e-05,-0.0028751948147455486,0.0026597946159044004,0.02480829950383401,0.020090137938960192,0.02974070425073801,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.021876409562471808,0.017133128132502437,0.026675348866785478,-0.0027063599458728017,-0.006357140202898167,0.0008966055994005233,-0.0027063599458728017,-0.006357140202898167,0.0008966055994005233
esci,minilm,20,BM25,10076,phase4/results/esci/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,499,4434,2026091701,10000,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.0,0.0,0.0,0.32314941677415954,0.29356417163147364,0.3539680952691876,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.6768505832258405,0.6460319047308123,0.7064358283685264,0.001088118907141229,-0.024414052653806917,0.026558558070149108,0.02216313498346799,-0.0036925844061002537,0.048416357128038455,-0.040373317303826914,-0.049963741467306075,-0.03197707757297778,0.018210182320358932,-0.007009901787409482,0.04372938429377209,-0.0026700824757317854,-0.02904942132083141,0.023764180140040916,-0.0026700824757317854,-0.02904942132083141,0.023764180140040916
esci,minilm,20,BM25,10076,phase4/results/esci/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",pair_micro,499,4434,2026091701,10000,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.0,0.0,0.0,0.3655841226883175,0.33500581803129265,0.39686623225921996,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.6344158773116825,0.60313376774078,0.6649941819687073,0.0057671241703718,-0.017490771808573082,0.028512028512028508,0.03067207938655841,0.006915522192643456,0.05363443550155575,-0.04668470906630582,-0.05449944137098373,-0.03913327205660619,0.016012629679747408,-0.0067613952967554925,0.038992780997129196,0.0031574199368516014,-0.020033949143761817,0.026277900152128105,0.0031574199368516014,-0.020033949143761817,0.026277900152128105
esci,minilm,20,hybrid_seven,10076,revision_completion_20260921/data/esci_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,499,4434,2026091701,10000,0.7144001210983214,0.6856730739170462,0.7424340258646461,0.7149110498386148,0.6865134853641857,0.7420994273984906,0.6984640542905675,0.6692819246430821,0.7267787166923801,0.03268292899742424,0.025157294572346566,0.04087773208718399,0.2688530167120083,0.24234566390517717,0.29654029720263336,0.7144001210983214,0.6856730739170462,0.7424340258646461,0.7150211702628371,0.6868060399735341,0.7421505049942994,0.7143673134314374,0.6856400267472337,0.7418523837611475,0.7171917276448061,0.6888165224265026,0.7441257197722839,0.7140206272174284,0.6851885268060491,0.7416807628750841,0.7139860308400606,0.6854233360141246,0.7410285422361536,0.7153903583754124,0.6869036744552214,0.742419143101859,0.03914858551991554,0.02118323956707298,0.05757054521532859,0.043776606048195,0.024525834866072772,0.0634175871849223,-0.007690388306402677,-0.01905037281895064,0.0030582108043023986,-0.03608621774179231,-0.053914511330651026,-0.018282384087210165,0.03487945539674908,0.015611692694792642,0.05460905783880463,0.03539038413704253,0.016635001964320537,0.05438931960233277
esci,minilm,20,hybrid_seven,10076,revision_completion_20260921/data/esci_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,pair_micro,499,4434,2026091701,10000,0.6680198466396031,0.6385565230367103,0.6979761886979094,0.666408918100393,0.6370040197057312,0.6961681780885554,0.6474966170500677,0.6173210702985196,0.678259014954666,0.038791159224176815,0.03195719606445138,0.04547532520201687,0.3137122237257555,0.2849263993703525,0.3425684059519078,0.6680198466396031,0.6385565230367103,0.6979761886979094,0.6666666666666666,0.6372889185134469,0.6964649872318943,0.6655390166892197,0.6362306054486209,0.6953326339321163,0.6666666666666666,0.6371902483434148,0.6964214061155684,0.6650879566982408,0.6352955436601678,0.6953233385606584,0.6657645466847091,0.6364922772874361,0.6954628040690581,0.6671177266576455,0.6373951682050436,0.6968956641413995,0.037760164959082416,0.022986064932797798,0.05281412844723753,0.043752819124943616,0.028558155578287996,0.05911357017007658,-0.007893549842129003,-0.01591313013327753,-0.0002232657768582652,-0.03585926928281461,-0.051410149325645305,-0.0204922572107815,0.036761389264772217,0.02163991228558212,0.052377700654074114,0.03515046072556221,0.019996790943679607,0.0506446459016613
esci,minilm,20,reconstructed_raw_seven,10076,revision_completion_20260921/data/esci_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.6757624643186992,0.6466002746117114,0.7038244134185287,0.6546874482423725,0.6249908002745358,0.6834741595229963,0.040373317303826914,0.03197707757297778,0.04996374146730607,0.3049392344538006,0.2766331552886479,0.334051880107472,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.6764648319124622,0.6473369407264036,0.7046924565615814,0.6774996247202015,0.6484692523289368,0.7059942468728456,0.673538116077155,0.6442949081903526,0.7018386095559525,0.6754795170727144,0.6460218789620867,0.7042639550203155,0.6748338738044981,0.6453879468874323,0.7034380781475561,0.6730006209422911,0.6436406644479795,0.7013304958088855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037582013828730177,-0.008279434347406738,0.0007886033061865354
esci,minilm,20,reconstructed_raw_seven,10076,revision_completion_20260921/data/esci_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,pair_micro,499,4434,2026091701,10000,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.6286487531413106,0.5970714559429253,0.6607324116700187,0.603743797925124,0.5717539672585713,0.636532219153622,0.04668470906630582,0.03913327205660619,0.05449944137098373,0.34957149300857016,0.317841015977253,0.3809427923082978,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.6276499774470005,0.5959745263459835,0.6596049901512733,0.6292286874154263,0.5976266137653751,0.6613726215433218,0.627424447451511,0.5959697468328733,0.6593037401637659,0.6294542174109157,0.597827338042804,0.6618471485847927,0.6281010374379793,0.5964369536496914,0.6606319335491228,0.627424447451511,0.5957016480952696,0.6593533285213212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002609704233520202,-0.005403743346376856,0.00016697669482158356
esci,minilm,100,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,499,4434,2026091701,10000,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8619282922438799,0.8382256768141895,0.8846662886007763,0.8552837328080235,0.8309691418355329,0.8787066219058487,0.01412918197737837,0.008575617861690005,0.020815482518576203,0.13058708521459805,0.10814795788584702,0.15390216721399916,0.8613586583093018,0.8371598645791339,0.8845142225667798,0.8636918656274791,0.8401189453942629,0.8863210102645712,0.8628158267253879,0.839188189086441,0.8856644218595708,0.8638172384732927,0.8404241842346043,0.8863918718174997,0.8616492578233481,0.8378240264070047,0.8845692041972658,0.8613625844655325,0.8374152935188025,0.8841735391270995,0.8588026142828169,0.8349800686481411,0.8818601009778149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005696339345781083,-0.0024181145761359773,0.004318226389959137
