dataset,model,encoder_profile,population,K,reference,alternative,control_family,rank_origin,intervention,catalog_size,eligible_queries,highest_relevance_pairs,queries_with_any_change,queries_with_exact_zero_net_and_changes,within_query_cancellation_fraction,within_query_cancellation_conditional,cancellation_all_denominator,cancellation_conditional_denominator,queries_positive_net,queries_negative_net,positive_query_net_mass,negative_query_net_mass,across_query_cancellation_mass,within_query_balanced_exchange_mass,bootstrap_seed,bootstrap_draws,ci_type,any_membership_change_fraction_ci_low,any_membership_change_fraction_ci_high,exact_zero_net_with_changes_fraction_ci_low,exact_zero_net_with_changes_fraction_ci_high,cancellation_conditional_ci_low,cancellation_conditional_ci_high,conditional_bootstrap_valid_draws,aggregation,reference_recall,reference_recall_ci_low,reference_recall_ci_high,alternative_recall,alternative_recall_ci_low,alternative_recall_ci_high,gain_fraction,gain_fraction_ci_low,gain_fraction_ci_high,loss_fraction,loss_fraction_ci_low,loss_fraction_ci_high,net_delta,net_delta_ci_low,net_delta_ci_high,membership_change_fraction,membership_change_fraction_ci_low,membership_change_fraction_ci_high,retained_total,newly_included_total,newly_omitted_total,absent_in_both_total
wands,bge_base,native,primary_existing_evaluation,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,159,29,0.09415584415584416,0.18238993710691823,308,159,69,61,0.013945375046425694,0.009563030459615941,0.019126060919231882,0.02464669285894257,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4577922077922078,0.5714285714285714,0.06168831168831169,0.1266233766233766,0.12337662337662338,0.24405107973421922,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.3901591624019907,0.3364435178103718,0.4524384624520247,0.030377013005305414,0.02688846048410965,0.03411816665699312,0.030470914127423823,0.026545724456832807,0.0348007034821333,-9.390112211840932e-05,-0.003124904167046054,0.0027644250229062668,0.06084792713272923,0.05395043163083126,0.0684669743812714,7663,647,649,12340
wands,bge_base,native,historical_full,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,232,86,0.22691292875989447,0.3706896551724138,379,232,79,67,0.012407079329886404,0.00803121882961721,0.01606243765923442,0.02744572899813118,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5646437994722955,0.662269129287599,0.18469656992084432,0.2691292875989446,0.3090128755364807,0.4322061653467545,10000,query_macro,0.36211107237284224,0.32753645145811294,0.3981093036314815,0.3664869328731114,0.3316709132923895,0.40291989272525236,0.026129943828951993,0.020441176516450506,0.03361191251915628,0.0217540833286828,0.018255423492261613,0.02580485217173286,0.004375860500269194,-0.0020933524144345766,0.01225803626151647,0.04788402715763479,0.040489806262267614,0.0566062337167084,2692,513,511,21754
wands,bge_base,native,historical_full,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,232,86,0.22691292875989447,0.3706896551724138,379,232,79,67,0.012407079329886404,0.00803121882961721,0.01606243765923442,0.02744572899813118,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5646437994722955,0.662269129287599,0.18469656992084432,0.2691292875989446,0.3090128755364807,0.4322061653467545,10000,pair_micro,0.12575579112681587,0.10837066445925672,0.14670108596288697,0.12583431488025126,0.10856491810336918,0.1465002114236136,0.020141342756183747,0.017823314428178732,0.022843394670510633,0.020062819002748332,0.01763155926598072,0.02296037644047084,7.852375343541422e-05,-0.001409159203911773,0.0015270871397388111,0.04020416175893208,0.03565357934734607,0.04558252482127903,2692,513,511,21754
wands,bge_base,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,200,46,0.12137203166226913,0.23,379,200,82,72,0.0174890618930079,0.014649954227547356,0.02929990845509471,0.027643706763612105,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.47757255936675463,0.5778364116094987,0.08970976253298153,0.15567282321899736,0.17129316816816817,0.28888888888888886,10000,query_macro,0.6374575868109743,0.6033994966485271,0.6702268048307146,0.640296694476435,0.6061840631967556,0.6734040213848829,0.03131091527481395,0.02315962099569372,0.041209288097935046,0.02847180760935341,0.021881683343927413,0.03627944006853164,0.0028391076654605443,-0.008436817221524418,0.014793283303801917,0.05978272288416736,0.0485894006920994,0.07226920664384211,9431,839,842,14358
wands,bge_base,native,historical_full,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,200,46,0.12137203166226913,0.23,379,200,82,72,0.0174890618930079,0.014649954227547356,0.02929990845509471,0.027643706763612105,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.47757255936675463,0.5778364116094987,0.08970976253298153,0.15567282321899736,0.17129316816816817,0.28888888888888886,10000,pair_micro,0.40333725952100513,0.3553200600376055,0.4584333266867023,0.403219473890852,0.35520089354773965,0.458030882689044,0.032940714566156264,0.02953940070486957,0.03667031605789385,0.03305850019630938,0.029475098413227426,0.037191237976832214,-0.00011778563015312132,-0.0031403099161958713,0.002793466633248942,0.06599921476246565,0.05961143851765083,0.07315494614311044,9431,839,842,14358
wands,bge_base,native,primary_existing_evaluation,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,185,69,0.22402597402597402,0.372972972972973,308,185,66,50,0.010200694621992657,0.006414641037508692,0.012829282075017384,0.02694163070459752,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5454545454545454,0.6525974025974026,0.17857142857142858,0.2694805194805195,0.30434782608695654,0.4427860696517413,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3648319471301408,0.3259468084377962,0.4052048743626743,0.02367150997429142,0.01920379802012888,0.028773378756010264,0.019885456389807453,0.01650992409683788,0.02359426909206749,0.003786053584483966,-0.0008401044890339316,0.00887499540704002,0.043556966364098865,0.03703513505336842,0.05063408996333271,2195,424,412,18268
wands,bge_base,native,primary_existing_evaluation,20,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,185,69,0.22402597402597402,0.372972972972973,308,185,66,50,0.010200694621992657,0.006414641037508692,0.012829282075017384,0.02694163070459752,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5454545454545454,0.6525974025974026,0.17857142857142858,0.2694805194805195,0.30434782608695654,0.4427860696517413,10000,pair_micro,0.12240011268134654,0.10310943079444938,0.14658100712067268,0.122963519414057,0.10390126170437373,0.14689607766791463,0.019907037889102776,0.01737293927572222,0.02296573328506946,0.01934363115639232,0.016752820033412476,0.022523393547355476,0.0005634067327104559,-0.000934501440638079,0.0019765421542472968,0.039250669045495096,0.034304897883323096,0.04535393507190727,2195,424,412,18268
wands,bge_base,native,primary_existing_evaluation,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,157,34,0.11038961038961038,0.21656050955414013,308,157,69,54,0.018926281166323295,0.014987559789478872,0.029975119578957744,0.02726012163115417,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.45454545454545453,0.564935064935065,0.07792207792207792,0.1461038961038961,0.15384615384615385,0.2823593350383631,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.635647927691668,0.5978617383501231,0.6739888410387554,0.03255634198190038,0.022778939918675262,0.044863796037591414,0.028617620605055957,0.02087574179225609,0.03839330704290212,0.003938721376844422,-0.00967785098224543,0.018611835416391498,0.06117396258695634,0.04777215959444334,0.07683850043797653,7630,687,682,12300
wands,bge_base,native,primary_existing_evaluation,100,C0,field_priority_type,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,157,34,0.11038961038961038,0.21656050955414013,308,157,69,54,0.018926281166323295,0.014987559789478872,0.029975119578957744,0.02726012163115417,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.45454545454545453,0.564935064935065,0.07792207792207792,0.1461038961038961,0.15384615384615385,0.2823593350383631,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.39048781632940516,0.33680708995843345,0.4528053977835913,0.0322550354476736,0.02845016095663696,0.0363344773047913,0.03202028264237758,0.027942789044653766,0.03665451983944916,0.0002347528052960233,-0.0030704815627264487,0.0032732467914841122,0.06427531809005117,0.05699610434069503,0.07221744245148193,7630,687,682,12300
wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,267,55,0.14511873350923482,0.20599250936329588,379,267,90,122,0.024673560489392617,0.029163509368427962,0.049347120978785235,0.0816185368176516,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6569920844327177,0.7493403693931399,0.11081794195250659,0.1820580474934037,0.15789002075080172,0.25461254612546125,10000,query_macro,0.36211107237284224,0.32753645145811294,0.3981093036314815,0.35762112349380687,0.32205735543684455,0.3944133322323581,0.06548282889821844,0.05600324839135236,0.07594817149018956,0.06997277777725376,0.06065361066360252,0.07986603143185393,-0.004489948879035341,-0.017093990505938118,0.008362333590267048,0.13545560667547218,0.12056004649261925,0.15078652904920256,1753,1338,1450,20929
wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,267,55,0.14511873350923482,0.20599250936329588,379,267,90,122,0.024673560489392617,0.029163509368427962,0.049347120978785235,0.0816185368176516,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6569920844327177,0.7493403693931399,0.11081794195250659,0.1820580474934037,0.15789002075080172,0.25461254612546125,10000,pair_micro,0.12575579112681587,0.10837066445925672,0.14670108596288697,0.12135846093443267,0.10448885855138032,0.1418946661483903,0.05253239104829211,0.04650568342102819,0.05958173259500658,0.0569297212406753,0.05034293078186709,0.06455512114698728,-0.004397330192383196,-0.007933088634843039,-0.0009455597758525203,0.1094621122889674,0.09728916912569308,0.12362745366685347,1753,1338,1450,20929
wands,bge_base,native,historical_full,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,256,25,0.06596306068601583,0.09765625,379,256,115,116,0.03952258228607193,0.04265680170524489,0.07904516457214386,0.07729835163944142,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6279683377308707,0.7229551451187335,0.04221635883905013,0.09234828496042216,0.06299212598425197,0.13618677042801555,10000,query_macro,0.6374575868109743,0.6033994966485271,0.6702268048307146,0.6343233673918015,0.5981138521076824,0.6691560411353846,0.07817175810579265,0.06490147026893094,0.09238976402927343,0.08130597752496559,0.06985292190041775,0.09381951032548591,-0.0031342194191729543,-0.021021142716947147,0.015376823309013122,0.15947773563075823,0.1410928282563399,0.17797657090773547,7755,2264,2518,12933
wands,bge_base,native,historical_full,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,379,25470,256,25,0.06596306068601583,0.09765625,379,256,115,116,0.03952258228607193,0.04265680170524489,0.07904516457214386,0.07729835163944142,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6279683377308707,0.7229551451187335,0.04221635883905013,0.09234828496042216,0.06299212598425197,0.13618677042801555,10000,pair_micro,0.40333725952100513,0.3553200600376055,0.4584333266867023,0.3933647428347075,0.3459615771628575,0.44749805244788105,0.08888888888888889,0.08215030271526216,0.0959696460135733,0.0988614055751865,0.08997233866478266,0.10859922651281553,-0.009972516686297605,-0.019015160195817143,-0.0017484164213888884,0.18775029446407537,0.17438063020708944,0.20239472942130654,7755,2264,2518,12933
wands,bge_base,native,primary_existing_evaluation,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,216,45,0.1461038961038961,0.20833333333333334,308,216,74,97,0.02699473945959088,0.024903108068504,0.049806216137008,0.07961777296706513,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6493506493506493,0.7532467532467533,0.10714285714285714,0.18506493506493507,0.15543789929070878,0.26389544025157224,10000,query_macro,0.3610458935456568,0.3223411098879199,0.4008052032843102,0.3631375249367437,0.3232936146818519,0.4042752123996833,0.06680362594312345,0.055753692340188295,0.0792846382530867,0.06471199455203656,0.05588952093978124,0.07397206291074207,0.0020916313910868773,-0.011055055029487105,0.01621002480052157,0.13151562049516,0.11596149971316906,0.14776641562714193,1442,1084,1165,17608
wands,bge_base,native,primary_existing_evaluation,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,216,45,0.1461038961038961,0.20833333333333334,308,216,74,97,0.02699473945959088,0.024903108068504,0.049806216137008,0.07961777296706513,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6493506493506493,0.7532467532467533,0.10714285714285714,0.18506493506493507,0.15543789929070878,0.26389544025157224,10000,pair_micro,0.12240011268134654,0.10310943079444938,0.14658100712067268,0.11859711723555097,0.09980073493057406,0.14184147172310382,0.05089440818817785,0.0442016820897128,0.05862602298395756,0.05469740363397343,0.047616898545616196,0.06322261788303478,-0.003802995445795577,-0.007793318721153896,-0.0002167975890832473,0.10559181182215127,0.0921226075023366,0.12138952509466669,1442,1084,1165,17608
wands,bge_base,native,primary_existing_evaluation,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,208,18,0.05844155844155844,0.08653846153846154,308,208,99,91,0.044057924055377104,0.0423963753280262,0.0847927506560524,0.07549076288711992,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6233766233766234,0.7272727272727273,0.032467532467532464,0.08766233766233766,0.05025068263692894,0.12735849056603774,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6333707550421745,0.593256444553826,0.6732638298330071,0.08180330549893707,0.06626812843284341,0.09907146706082534,0.08014175677158616,0.06768248010849856,0.09380260564275865,0.0016615487273508914,-0.019168928295950412,0.02337831804594045,0.16194506227052322,0.14142511308771852,0.1837928573433099,6286,1898,2026,11089
wands,bge_base,native,primary_existing_evaluation,100,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994,308,21299,208,18,0.05844155844155844,0.08653846153846154,308,208,99,91,0.044057924055377104,0.0423963753280262,0.0847927506560524,0.07549076288711992,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.6233766233766234,0.7272727272727273,0.032467532467532464,0.08766233766233766,0.05025068263692894,0.12735849056603774,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.3842433917085309,0.33131299148923515,0.4458341054916445,0.08911216489037044,0.08168540672673646,0.09709600342864921,0.09512183670594863,0.08611780325996518,0.10518726812014606,-0.006009671815578196,-0.01504297734193666,0.002163517378913636,0.18423400159631909,0.1699064156154309,0.1999672830580602,6286,1898,2026,11089
wands,gte_modernbert,native,historical_full,20,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,241,88,0.23218997361477572,0.3651452282157676,379,241,72,81,0.011497906311402191,0.013828518040043399,0.022995812622804382,0.03750850445375543,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5883905013192612,0.683377308707124,0.18997361477572558,0.27440633245382584,0.3045267489711934,0.4260089686098655,10000,query_macro,0.3593594793235715,0.32465780557191526,0.39461560781007093,0.35702886759493035,0.32208102193437205,0.39262419119850744,0.030252158538279908,0.024408210565922985,0.037444973561835466,0.032582770266921114,0.027346389314064502,0.038468287783823184,-0.002330611728641209,-0.010072849142729639,0.006021983119005516,0.06283492880520103,0.05404149441755325,0.07216752723262249,2553,609,624,21684
wands,gte_modernbert,native,historical_full,20,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,241,88,0.23218997361477572,0.3651452282157676,379,241,72,81,0.011497906311402191,0.013828518040043399,0.022995812622804382,0.03750850445375543,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5883905013192612,0.683377308707124,0.18997361477572558,0.27440633245382584,0.3045267489711934,0.4260089686098655,10000,pair_micro,0.12473498233215548,0.10742056992637208,0.14581588522160052,0.12414605418138987,0.10682342906682364,0.1449941487193838,0.023910482921083626,0.02090998146306981,0.027392722045644274,0.024499411071849234,0.021548080327711532,0.02795606800016724,-0.0005889281507656066,-0.0022959681167057386,0.001122791680113056,0.04840989399293286,0.042653791916871485,0.05510264233577147,2553,609,624,21684
wands,gte_modernbert,native,historical_full,100,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,209,32,0.08443271767810026,0.15311004784688995,379,209,82,95,0.016567396478500685,0.018960475397340276,0.03313479295700137,0.03057424259382345,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5013192612137203,0.6015831134564644,0.05804749340369393,0.11345646437994723,0.10628019323671498,0.20388349514563106,10000,query_macro,0.6335580700360927,0.5990520419260319,0.6679164251587139,0.6311649911172531,0.5966455714211789,0.6651106951977289,0.031854517775412414,0.024595416488745685,0.040373015688358035,0.034247596694252,0.026632542603604037,0.04363750112063969,-0.0023930789188395924,-0.01435787780632995,0.009374009463789398,0.06610211446966441,0.05510641992718722,0.078271001407691,8920,945,1028,14577
wands,gte_modernbert,native,historical_full,100,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,209,32,0.08443271767810026,0.15311004784688995,379,209,82,95,0.016567396478500685,0.018960475397340276,0.03313479295700137,0.03057424259382345,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5013192612137203,0.6015831134564644,0.05804749340369393,0.11345646437994723,0.10628019323671498,0.20388349514563106,10000,pair_micro,0.3905771495877503,0.34326918139078555,0.4450670064023852,0.3873184138201806,0.3405381275482698,0.441158558429623,0.037102473498233215,0.033871759259232845,0.04051442976371398,0.0403612092658029,0.036457447903684576,0.0447405083633603,-0.0032587357675696897,-0.0065679777128502224,-0.00025694234308373093,0.07746368276403612,0.0709440259057456,0.08453815412287204,8920,945,1028,14577
wands,gte_modernbert,native,primary_existing_evaluation,20,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,196,71,0.2305194805194805,0.3622448979591837,308,196,59,66,0.012581629230710606,0.014143231181475932,0.02516325846142121,0.03845766772492899,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5811688311688312,0.6883116883116883,0.18506493506493507,0.2792207792207792,0.2961165048543689,0.43005181347150256,10000,query_macro,0.3590122121997165,0.32050311405727433,0.39890710517794264,0.3574506102489512,0.3186388232308594,0.39741501317100153,0.03181046309317511,0.025046540707919424,0.040659448402841136,0.03337206504394043,0.027460091108297346,0.040164878097218054,-0.001561601950765326,-0.010792460423590871,0.008685900956305176,0.06518252813711553,0.055397374626044285,0.07619686617371285,2078,510,514,18197
wands,gte_modernbert,native,primary_existing_evaluation,20,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,196,71,0.2305194805194805,0.3622448979591837,308,196,59,66,0.012581629230710606,0.014143231181475932,0.02516325846142121,0.03845766772492899,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5811688311688312,0.6883116883116883,0.18506493506493507,0.2792207792207792,0.2961165048543689,0.43005181347150256,10000,pair_micro,0.12169585426545847,0.10281393274741481,0.14527338295835637,0.12150805202122165,0.10219973924857975,0.14516698802185102,0.023944786140194376,0.0205011312714184,0.028027776489611893,0.024132588384431195,0.020891092128091173,0.027990157460598325,-0.00018780224423681864,-0.0019683181902672184,0.0015845280701931382,0.04807737452462557,0.04152547586825534,0.05576828508470196,2078,510,514,18197
wands,gte_modernbert,native,primary_existing_evaluation,100,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,168,27,0.08766233766233766,0.16071428571428573,308,168,66,75,0.013356422332624317,0.015537192864625706,0.026712844665248633,0.029920600228065364,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4902597402597403,0.6006493506493507,0.05844155844155844,0.12012987012987013,0.10650887573964497,0.21787709497206703,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6263038693607819,0.5879489891602868,0.6640458136821764,0.028316722446657002,0.022144255540683482,0.03583667879342938,0.030497492978658388,0.023481266673523193,0.03935029292055878,-0.0021807705320013894,-0.012686048237809288,0.007639083422768526,0.0588142154253154,0.0485886269394477,0.07029374868340403,7256,768,826,12449
wands,gte_modernbert,native,primary_existing_evaluation,100,C0,lexical_ascending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,168,27,0.08766233766233766,0.16071428571428573,308,168,66,75,0.013356422332624317,0.015537192864625706,0.026712844665248633,0.029920600228065364,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4902597402597403,0.6006493506493507,0.05844155844155844,0.12012987012987013,0.10650887573964497,0.21787709497206703,10000,pair_micro,0.37945443448049204,0.3265492929183679,0.4402543052284007,0.3767313019390582,0.32492144423894637,0.4367966260908647,0.03605803089346918,0.03253858760534328,0.039735663338923054,0.038781163434903045,0.03463519245363238,0.04329311764486489,-0.00272313254143387,-0.006270081632706128,0.00041617703271184587,0.07483919432837223,0.06788696726419376,0.08222364787756682,7256,768,826,12449
wands,gte_modernbert,native,historical_full,20,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,238,89,0.23482849604221637,0.3739495798319328,379,238,62,87,0.008501972050533166,0.01619787528762707,0.017003944101066332,0.03615625167475482,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5778364116094987,0.6754617414248021,0.19261213720316622,0.2770448548812665,0.3146516963292547,0.4336283185840708,10000,query_macro,0.3593594793235715,0.32465780557191526,0.39461560781007093,0.3516635760864776,0.3172643833528861,0.3871989711433579,0.026580097887910575,0.02245272261840146,0.03087820442285214,0.03427600112500448,0.028557616662086675,0.04047569524591483,-0.007695903237093901,-0.014586033876626015,-0.001261514777741401,0.060856099012915055,0.05298634112145727,0.06898069199120385,2531,616,646,21677
wands,gte_modernbert,native,historical_full,20,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,238,89,0.23482849604221637,0.3739495798319328,379,238,62,87,0.008501972050533166,0.01619787528762707,0.017003944101066332,0.03615625167475482,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5778364116094987,0.6754617414248021,0.19261213720316622,0.2770448548812665,0.3146516963292547,0.4336283185840708,10000,pair_micro,0.12473498233215548,0.10742056992637208,0.14581588522160052,0.12355712603062427,0.10640731774871352,0.14433791211787148,0.024185316058107576,0.021216192125484434,0.027704175292732416,0.02536317235963879,0.022366543299573497,0.028981464247771517,-0.001177856301531213,-0.002980804407074734,0.0005458094988598897,0.04954848841774637,0.04379723188993192,0.05641053678236005,2531,616,646,21677
wands,gte_modernbert,native,historical_full,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,213,21,0.055408970976253295,0.09859154929577464,379,213,83,109,0.016513353865108823,0.0242168449067651,0.033026707730217646,0.031766960772827285,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5118733509234829,0.6121372031662269,0.03430079155672823,0.079155672823219,0.059907834101382486,0.13942307692307693,10000,query_macro,0.6335580700360927,0.5990520419260319,0.6679164251587139,0.6258545789944364,0.5916184066416501,0.6595594797108085,0.03239683425152247,0.024301819020708382,0.04222096712965733,0.040100325293178744,0.03061490267584316,0.051327053045121425,-0.007703491041656278,-0.02204063363031714,0.006170220459050812,0.0724971595447012,0.05966791795484034,0.08671592339671376,8868,969,1080,14553
wands,gte_modernbert,native,historical_full,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,379,25470,213,21,0.055408970976253295,0.09859154929577464,379,213,83,109,0.016513353865108823,0.0242168449067651,0.033026707730217646,0.031766960772827285,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5118733509234829,0.6121372031662269,0.03430079155672823,0.079155672823219,0.059907834101382486,0.13942307692307693,10000,pair_micro,0.3905771495877503,0.34326918139078555,0.4450670064023852,0.3862190812720848,0.33978563527328515,0.43974401688534065,0.038044758539458184,0.03462614735884101,0.04169727330476706,0.04240282685512368,0.03843665272521883,0.04691394924629434,-0.004358068315665489,-0.008532738068465759,-0.0007113287755155534,0.08044758539458186,0.07399456221752672,0.08756525565134674,8868,969,1080,14553
wands,gte_modernbert,native,primary_existing_evaluation,20,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,193,74,0.24025974025974026,0.38341968911917096,308,193,49,70,0.00810113593964077,0.01709258252099525,0.01620227187928154,0.03643316340464421,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5746753246753247,0.6818181818181818,0.19480519480519481,0.288961038961039,0.3176423902894491,0.45263157894736844,10000,query_macro,0.3590122121997165,0.32050311405727433,0.39890710517794264,0.350020765618362,0.3113125305648984,0.39027172622147505,0.026317717641962873,0.021850784935141827,0.03116177508329017,0.035309164223317355,0.028684670268393,0.04260912107428888,-0.00899144658135448,-0.01695883685041942,-0.0015018370860680193,0.06162688186528023,0.05293807692881881,0.07102183043691893,2063,506,529,18201
wands,gte_modernbert,native,primary_existing_evaluation,20,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,193,74,0.24025974025974026,0.38341968911917096,308,193,49,70,0.00810113593964077,0.01709258252099525,0.01620227187928154,0.03643316340464421,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5746753246753247,0.6818181818181818,0.19480519480519481,0.288961038961039,0.3176423902894491,0.45263157894736844,10000,pair_micro,0.12169585426545847,0.10281393274741481,0.14527338295835637,0.12061599136109677,0.10180292781662106,0.1441720972393147,0.023756983895957557,0.020517231414840797,0.027596671310562846,0.024836846800319265,0.021530970636220413,0.028724472528523132,-0.001079862904361707,-0.0029050945363371054,0.0007224675028589578,0.04859383069627682,0.04220989048984147,0.05607236863193672,2063,506,529,18201
wands,gte_modernbert,native,primary_existing_evaluation,100,C0,lexical_descending,pure complete-entry sorting,"new controlled retrieval, frozen pretrained encoder; not regenerated raw ranks",catalog_wide,42994,308,21299,169,18,0.05844155844155844,0.10650887573964497,308,169,65,86,0.012268541947665964,0.021843645214932112,0.024537083895331928,0.03184030820293449,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4935064935064935,0.6038961038961039,0.032467532467532464,0.08441558441558442,0.062111801242236024,0.15527950310559005,10000,query_macro,0.6284846398927832,0.5904194971065496,0.6662912726267144,0.6189095366255171,0.5804010464212848,0.6573539097244837,0.02818869604913321,0.022182619129513286,0.03545862451810498,0.03776379931639936,0.02820838601024714,0.04953922936206049,-0.00957510326726615,-0.02286229502274853,0.0022559762503868474,0.06595249536553258,0.0538974803356857,0.07944157673324807,7185,800,897,12417
