query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
165,"(8 pck, one without packaging ) umbra single",multi_constraint,40,6,0.18887928655504724,0.0,0.0,1.0,0.1,0.345996143446555,0.0,0.0,1.0,0.05,0.4736373321997787,0.0,0.0,1.0,0.04,0.12071692239224364
433,0.35x 0.5 stainless steel u not h trowel,long_descriptive,40,7,0.2791812737032404,0.32,0.14285714285714285,0.8571428571428572,1.0,0.4917929777334408,0.64,0.5714285714285714,0.4285714285714286,0.95,0.6690630337142238,0.88,0.8571428571428571,0.1428571428571429,0.58,0.37708495650634494
500,02cool spray water bottle for drinking not flap to drink,long_descriptive,40,22,1.0,0.2,0.36363636363636365,0.6363636363636364,0.8,0.968040991082427,0.4,0.6818181818181818,0.31818181818181823,0.8,0.9891998859310743,0.525,0.8636363636363636,0.13636363636363635,0.42,0.748753215363334
541,06 honda odyssey a/c compressor,multi_constraint,16,7,0.7332137679506299,0.625,0.7142857142857143,0.2857142857142857,1.0,0.8780489567752336,0.75,0.8571428571428571,0.1428571428571429,0.6,0.8780489567752336,0.8125,0.8571428571428571,0.1428571428571429,0.26,0.06136446160401058
598,0rganic potting without fertelizer for roses,multi_constraint,39,14,0.6247827385221463,0.13043478260869565,0.21428571428571427,0.7857142857142857,0.6,0.7600822033001969,0.30434782608695654,0.35714285714285715,0.6428571428571428,0.5,0.8776388065971041,0.6956521739130435,0.8571428571428571,0.1428571428571429,0.44,0.36168962344735045
600,0sxk ofrece fidget toys not expensive,multi_constraint,39,26,0.853648803993702,0.25,0.23076923076923078,0.7692307692307692,0.8,0.8730133958275728,0.5625,0.6153846153846154,0.3846153846153846,0.9,0.9603943519819608,0.8125,0.8076923076923077,0.1923076923076923,0.52,0.5396434878212537
602,0ver charge on items.with prime not happy,long_descriptive,10,3,0.5094279571815747,0.0,0.0,1.0,0.1,0.5094279571815747,0.0,0.0,1.0,0.05,0.5094279571815747,0.0,0.0,1.0,0.02,-0.38838351000235677
622,1 1/2 sink drain without overflow,multi_constraint,40,26,0.5539489551564182,0.23684210526315788,0.23076923076923078,0.7692307692307692,1.0,0.5776693099324787,0.47368421052631576,0.46153846153846156,0.5384615384615384,1.0,0.8282459108261698,1.0,1.0,0.0,0.8,-0.07799041385310108
637,1 1/4” npt,attribute_constraint,16,13,0.8910545756824505,0.25,0.23076923076923078,0.7692307692307692,0.4,0.9492228312970968,0.4375,0.46153846153846156,0.5384615384615384,0.35,0.9492228312970968,0.6875,0.6923076923076923,0.3076923076923077,0.22,0.11235531208237516
861,1 pint mason jars without words,multi_constraint,40,24,0.2658503170572347,0.1891891891891892,0.08333333333333333,0.9166666666666666,0.7,0.4906937558381058,0.2972972972972973,0.25,0.75,0.65,0.7389922543686538,0.7027027027027027,0.7083333333333334,0.29166666666666663,0.58,-0.1980586372750786
933,1'' oil hose,attribute_constraint,16,4,0.4117469752567708,0.4375,0.25,0.75,0.7,0.5253446478747569,0.625,0.75,0.25,0.5,0.5253446478747569,0.875,0.75,0.25,0.28,-0.13216960960863816
