query_id,query,query_type,n_judged,n_highest,cNDCG@10,RelevantRecall@10,HighestRecall@10,RelevantHidden@10,JudgedCoverage@10,cNDCG@20,RelevantRecall@20,HighestRecall@20,RelevantHidden@20,JudgedCoverage@20,cNDCG@50,RelevantRecall@50,HighestRecall@50,RelevantHidden@50,JudgedCoverage@50,RelevanceVisibilitySpearman
190,benjiamino faux leather power lift chair,multi_constraint,792,5,0.43518692560571737,0.014064697609001406,0.0,1.0,1.0,0.5441885155473163,0.02812939521800281,0.0,1.0,1.0,0.6862448652703705,0.06891701828410689,0.0,1.0,0.98,0.34303523933597985
191,biycicle plant stands,product_type,217,0,1.0,0.041474654377880185,,,0.9,1.0,0.08294930875576037,,,0.9,1.0,0.21658986175115208,,,0.94,
193,belchertown table lamp,product_type,278,0,1.0,0.03237410071942446,,,0.9,1.0,0.06474820143884892,,,0.9,1.0,0.15827338129496402,,,0.88,
194,black frame 22 x 36,multi_constraint,293,0,0.9052116356304495,0.06741573033707865,,,0.7,0.9053891932372546,0.15730337078651685,,,0.75,0.8132410624319482,0.23595505617977527,,,0.48,0.6089405785520655
195,black freestanding tub  with faucet,multi_constraint,110,3,0.8566951181628006,0.09803921568627451,0.6666666666666666,0.33333333333333337,1.0,0.9377131790800497,0.19607843137254902,1.0,0.0,1.0,0.9589749215910266,0.46078431372549017,1.0,0.0,0.94,0.3267956299573029
196,chabely 5 draw chest,attribute_constraint,165,0,1.0,0.0625,,,1.0,1.0,0.11875,,,0.95,0.9852259760043575,0.2625,,,0.86,0.2048701774232015
197,desk for kids tjat ate 10 year old,long_descriptive,41,23,1.0,0.0975609756097561,0.17391304347826086,0.8260869565217391,0.4,0.9512942943729805,0.1951219512195122,0.34782608695652173,0.6521739130434783,0.4,0.9921069673071324,0.5609756097560976,0.8695652173913043,0.13043478260869568,0.46,0.7435134728665135
198,cake plates with tops,product_type,82,10,0.40339676811035396,0.08333333333333333,0.1,0.9,0.4,0.6231005161152938,0.14583333333333334,0.2,0.8,0.4,0.6460849511404769,0.3541666666666667,0.5,0.5,0.38,0.38821907401732325
199,blue faux throw with pillows,multi_constraint,384,0,1.0,0.02680965147453083,,,1.0,0.9644899900915856,0.05093833780160858,,,1.0,0.9806167482472479,0.1260053619302949,,,0.96,0.053024318246582165
200,ceramic tile sea shell,product_type,247,3,0.6821904274112165,0.040983606557377046,0.6666666666666666,0.33333333333333337,1.0,0.7988743932199882,0.08196721311475409,1.0,0.0,1.0,0.867529058854897,0.19262295081967212,1.0,0.0,0.94,0.1409886305781065
201,delta trinsic double towel hook in champagne bronze,long_descriptive,124,0,1.0,0.09183673469387756,,,0.9,1.0,0.14285714285714285,,,0.7,0.9848842407886498,0.29591836734693877,,,0.58,0.6314936580442387
202,full mattress padded liner,product_type,83,45,0.955830517697074,0.07228915662650602,0.13333333333333333,0.8666666666666667,0.6,0.9459046995463904,0.1566265060240964,0.24444444444444444,0.7555555555555555,0.65,0.9453863223756218,0.3493975903614458,0.5777777777777777,0.4222222222222223,0.58,0.6934301739890057
203,ge top loading washer 4.5,multi_constraint,87,5,0.5560491656685747,0.12048192771084337,0.2,0.8,1.0,0.7183686179252587,0.24096385542168675,0.6,0.4,1.0,0.8520446874930914,0.6024096385542169,1.0,0.0,1.0,0.4338043761520719
204,fleur de lis living candle wall sconce bronze,long_descriptive,191,7,0.5536212941849071,0.05172413793103448,0.14285714285714285,0.8571428571428572,0.9,0.6314682427198158,0.09770114942528736,0.14285714285714285,0.8571428571428572,0.85,0.7388063601291769,0.22988505747126436,0.2857142857142857,0.7142857142857143,0.82,0.32502232349649374
206,grill cover 73,attribute_constraint,67,2,0.9296072198274722,0.1694915254237288,1.0,0.0,1.0,0.9466668304991637,0.3389830508474576,1.0,0.0,1.0,0.9659988243626279,0.847457627118644,1.0,0.0,1.0,0.5543299929115848
207,dull bed with shirt head board,multi_constraint,34,0,1.0,0.029411764705882353,,,0.1,1.0,0.058823529411764705,,,0.1,1.0,0.058823529411764705,,,0.04,
208,"fawkes 36"" blue vanity",attribute_constraint,118,0,1.0,0.06779661016949153,,,0.8,1.0,0.09322033898305085,,,0.55,1.0,0.15254237288135594,,,0.36,
209,door pulls bronze matte 4 inch,multi_constraint,198,0,0.8643145546088339,0.03968253968253968,,,0.5,0.9124330438832967,0.05555555555555555,,,0.45,0.952201298732106,0.1111111111111111,,,0.32,0.702053378554039
210,love seat wide faux leather tuxedo arm sofa,long_descriptive,1045,9,0.5784506203901474,0.009615384615384616,0.4444444444444444,0.5555555555555556,1.0,0.7067440466247503,0.019230769230769232,0.6666666666666666,0.33333333333333337,1.0,0.8464451339213398,0.04230769230769231,1.0,0.0,0.88,0.14879413364850724
211,memory foam rug galveston,product_type,332,0,1.0,0.08403361344537816,,,1.0,0.963643712011461,0.15966386554621848,,,1.0,0.9509090579630436,0.3865546218487395,,,0.98,0.5681791305970141
212,nettie 5 pc bar set,multi_constraint,358,2,0.7258904362043433,0.03608247422680412,1.0,0.0,0.7,0.74397537754197,0.05154639175257732,1.0,0.0,0.65,0.779165270162919,0.10309278350515463,1.0,0.0,0.48,0.5448341889991396
213,kraus kitchen sink faucet oletto kpf 2820 sfs,long_descriptive,271,1,0.7616545310766778,0.050359712230215826,1.0,0.0,0.8,0.7998258854258468,0.1079136690647482,1.0,0.0,0.85,0.7484290183874595,0.2158273381294964,1.0,0.0,0.76,0.32810623017950846
214,light wood nightstand with silver accents,multi_constraint,225,0,1.0,0.06716417910447761,,,0.9,1.0,0.12686567164179105,,,0.85,1.0,0.23134328358208955,,,0.62,0.8001575799328324
215,king adjustable bed including mattress,multi_constraint,250,30,0.4589627680851436,0.0411522633744856,0.06666666666666667,0.9333333333333333,1.0,0.4859012754091381,0.0823045267489712,0.16666666666666666,0.8333333333333334,1.0,0.5863476202296876,0.18106995884773663,0.3333333333333333,0.6666666666666667,0.9,0.23426099819974996
216,music plug wall plate,product_type,189,8,0.6064223725927735,0.054945054945054944,0.5,0.5,1.0,0.7036624510008807,0.10989010989010989,0.625,0.375,1.0,0.8056895569585516,0.27472527472527475,0.75,0.25,1.0,0.3661298968715358
220,sheets for twinxl,product_type,127,52,0.8480411588814943,0.10309278350515463,0.1346153846153846,0.8653846153846154,1.0,0.8528220333956489,0.20618556701030927,0.28846153846153844,0.7115384615384616,1.0,0.8327289861392728,0.4948453608247423,0.6923076923076923,0.3076923076923077,0.96,0.7524351042398236
221,small space dining table and chairs sets,multi_constraint,1719,73,0.4137882122101949,0.0017730496453900709,0.0273972602739726,0.9726027397260274,0.6,0.3235299946089077,0.004432624113475178,0.0547945205479452,0.9452054794520548,0.75,0.34252660494515075,0.014184397163120567,0.1095890410958904,0.8904109589041096,0.68,0.0935463888668201
222,small loving roomtables,attribute_constraint,77,31,0.5735174667716816,0.0,0.0,1.0,0.0,0.6294005523689561,0.027777777777777776,0.03225806451612903,0.967741935483871,0.05,0.7164199781546795,0.027777777777777776,0.03225806451612903,0.967741935483871,0.02,0.3841117573639192
223,wisdom stone river 3-3/4,multi_constraint,207,1,0.43258602098629056,0.08333333333333333,1.0,0.0,0.2,0.39909148259807736,0.08333333333333333,1.0,0.0,0.2,0.4281136686282823,0.25,1.0,0.0,0.16,0.1631473747044844
226,power lift chair,product_type,316,197,0.7136029928573594,0.03184713375796178,0.025380710659898477,0.9746192893401016,1.0,0.766870315945914,0.06369426751592357,0.06598984771573604,0.934010152284264,1.0,0.7510247238894281,0.1592356687898089,0.15736040609137056,0.8426395939086294,1.0,0.06526564411020759
227,owl,brand_entity_proxy,203,176,1.0,0.056818181818181816,0.056818181818181816,0.9431818181818182,1.0,1.0,0.11363636363636363,0.11363636363636363,0.8863636363636364,1.0,1.0,0.2840909090909091,0.2840909090909091,0.7159090909090908,1.0,0.5760471362035854
229,waterfall faucet,brand_entity_proxy,556,133,0.9575861412006988,0.019417475728155338,0.06766917293233082,0.9323308270676691,1.0,0.9726274804087407,0.038834951456310676,0.14285714285714285,0.8571428571428572,1.0,0.9850586231963062,0.0970873786407767,0.3684210526315789,0.631578947368421,1.0,0.6620706578189985
230,gold,attribute_constraint,274,228,1.0,0.030303030303030304,0.03070175438596491,0.9692982456140351,0.7,1.0,0.05194805194805195,0.05263157894736842,0.9473684210526316,0.6,1.0,0.12554112554112554,0.12719298245614036,0.8728070175438596,0.58,0.38810114321589817
231,anti fatigue mat,product_type,359,307,1.0,0.027855153203342618,0.03257328990228013,0.9674267100977199,1.0,1.0,0.055710306406685235,0.06514657980456026,0.9348534201954397,1.0,1.0,0.1392757660167131,0.16286644951140064,0.8371335504885994,1.0,0.571253136529002
232,storage dresser,product_type,2329,423,0.8610421533275233,0.013937282229965157,0.016548463356973995,0.983451536643026,0.9,0.8506998033354489,0.027874564459930314,0.03309692671394799,0.966903073286052,0.9,0.885609196551525,0.07491289198606271,0.08983451536643026,0.9101654846335697,0.9,0.6883177070569995
233,kelly clarkson light fixtures,product_type,156,81,0.9477344873475497,0.06622516556291391,0.1111111111111111,0.8888888888888888,1.0,0.9662695446835886,0.09933774834437085,0.1728395061728395,0.8271604938271605,0.75,0.9088986717517403,0.17880794701986755,0.30864197530864196,0.691358024691358,0.54,0.5596020870521516
234,artificial orchid arrangement,product_type,144,107,1.0,0.06944444444444445,0.09345794392523364,0.9065420560747663,1.0,1.0,0.1388888888888889,0.18691588785046728,0.8130841121495327,1.0,0.9615535648462589,0.3472222222222222,0.42990654205607476,0.5700934579439252,1.0,0.5331683623147278
235,bathroom wastebasket,brand_entity_proxy,1368,133,1.0,0.06535947712418301,0.07518796992481203,0.924812030075188,1.0,1.0,0.13071895424836602,0.15037593984962405,0.849624060150376,1.0,0.970789772842059,0.29411764705882354,0.3233082706766917,0.6766917293233083,0.9,0.4712732246592372
236,3 piece rug set with runners,multi_constraint,2202,29,0.777299036890523,0.033707865168539325,0.10344827586206896,0.896551724137931,0.6,0.669457794502376,0.06741573033707865,0.27586206896551724,0.7241379310344828,0.6,0.7865622728811159,0.12359550561797752,0.4482758620689655,0.5517241379310345,0.48,0.44186079385025917
238,outdoor seat/back cushion,product_type,318,54,0.7060531137794217,0.028391167192429023,0.09259259259259259,0.9074074074074074,0.9,0.7617517706018632,0.056782334384858045,0.2222222222222222,0.7777777777777778,0.9,0.7383767133567103,0.12933753943217666,0.4444444444444444,0.5555555555555556,0.82,0.5019268962130378
239,bathroom single faucet,product_type,573,146,1.0,0.03333333333333333,0.06164383561643835,0.9383561643835616,0.9,0.9763266600610571,0.06666666666666667,0.11643835616438356,0.8835616438356164,0.9,0.9730410552393939,0.16296296296296298,0.2945205479452055,0.7054794520547945,0.88,0.8347157448576633
241,decorative wall clocks,product_type,243,148,0.7877872241459625,0.037037037037037035,0.033783783783783786,0.9662162162162162,0.7,0.7902627713621574,0.08994708994708994,0.06756756756756757,0.9324324324324325,0.85,0.8654566889939644,0.21693121693121692,0.22297297297297297,0.777027027027027,0.82,0.7009503374050193
242,accent leather chair,attribute_constraint,283,175,0.8532721558012799,0.021352313167259787,0.02857142857142857,0.9714285714285714,0.6,0.9053066402442285,0.03558718861209965,0.05142857142857143,0.9485714285714286,0.5,0.9200351436021948,0.08540925266903915,0.13142857142857142,0.8685714285714285,0.48,0.43552992043643785
243,indoor multi tiered plant stand,multi_constraint,209,135,0.9537125187088151,0.041237113402061855,0.05185185185185185,0.9481481481481482,0.8,0.9701275709322188,0.08762886597938144,0.11851851851851852,0.8814814814814815,0.85,0.9615669292909582,0.21649484536082475,0.28888888888888886,0.7111111111111111,0.84,0.6208839964517042
244,pull out sleeper loveseat,product_type,143,9,0.595787800782917,0.027972027972027972,0.1111111111111111,0.8888888888888888,0.4,0.6606912381045691,0.04195804195804196,0.1111111111111111,0.8888888888888888,0.3,0.8068344251067088,0.1048951048951049,0.3333333333333333,0.6666666666666667,0.3,0.1764867363465611
245,anchor decor,brand_entity_proxy,485,57,1.0,0.058823529411764705,0.17543859649122806,0.8245614035087719,1.0,1.0,0.11764705882352941,0.3508771929824561,0.6491228070175439,1.0,0.9719343347736406,0.28823529411764703,0.8245614035087719,0.17543859649122806,0.98,0.6593860012057307
246,clear shower curtain,attribute_constraint,252,12,0.6982655748662335,0.072,0.3333333333333333,0.6666666666666667,0.9,0.7298624847077804,0.152,0.4166666666666667,0.5833333333333333,0.95,0.8247689635992519,0.376,0.5833333333333334,0.41666666666666663,0.96,0.8207895949056687
247,beaded curtains,brand_entity_proxy,961,40,1.0,0.014771048744460856,0.25,0.75,1.0,1.0,0.029542097488921712,0.5,0.5,1.0,0.9522400906453198,0.0723781388478582,0.9,0.09999999999999998,0.98,0.7023059993697965
248,surge protector,brand_entity_proxy,104,39,1.0,0.22727272727272727,0.2564102564102564,0.7435897435897436,1.0,1.0,0.45454545454545453,0.5128205128205128,0.4871794871794872,1.0,0.9720004454967806,0.8636363636363636,0.9743589743589743,0.02564102564102566,0.78,0.8238623601536575
249,bistro table and chairs,product_type,197,124,1.0,0.046632124352331605,0.07258064516129033,0.9274193548387096,0.9,1.0,0.09844559585492228,0.1532258064516129,0.8467741935483871,0.95,0.9905322247898082,0.23316062176165803,0.3548387096774194,0.6451612903225806,0.9,0.7629540538231394
250,multi color rug,product_type,131,96,1.0,0.08547008547008547,0.10416666666666667,0.8958333333333334,1.0,1.0,0.13675213675213677,0.16666666666666666,0.8333333333333334,0.8,0.9683197141928584,0.23931623931623933,0.28125,0.71875,0.56,0.5860327580466725
251,coffee container,brand_entity_proxy,1483,90,0.9432379215722527,0.07352941176470588,0.1,0.9,1.0,0.929930116567296,0.1323529411764706,0.18888888888888888,0.8111111111111111,0.95,0.9369756855507515,0.3014705882352941,0.43333333333333335,0.5666666666666667,0.86,0.43616830378830235
252,accent chairs living room,product_type,443,100,0.8905202757957813,0.002793296089385475,0.01,0.99,0.1,0.9293453606801977,0.00558659217877095,0.02,0.98,0.1,0.9028557393480424,0.0223463687150838,0.06,0.94,0.16,0.7881291562781386
253,antique brass faucet,product_type,117,5,0.6267490438585046,0.0603448275862069,0.2,0.8,0.7,0.6987816321803604,0.10344827586206896,0.2,0.8,0.6,0.831088218476913,0.2413793103448276,0.2,0.8,0.56,0.1592993387822306
254,comfortable accent chair,product_type,201,131,0.8546557236450504,0.010101010101010102,0.015267175572519083,0.9847328244274809,0.2,0.860741107032589,0.020202020202020204,0.030534351145038167,0.9694656488549618,0.2,0.8157764190066149,0.045454545454545456,0.04580152671755725,0.9541984732824428,0.18,0.2648616318548079
255,desk and chair set,product_type,217,107,1.0,0.04926108374384237,0.09345794392523364,0.9065420560747663,1.0,1.0,0.09852216748768473,0.18691588785046728,0.8130841121495327,1.0,0.9906421487163746,0.21182266009852216,0.40186915887850466,0.5981308411214954,0.86,0.782495086453797
257,living room coffee table sets,multi_constraint,1834,132,0.9432379215722527,0.007457121551081283,0.06818181818181818,0.9318181818181819,1.0,0.9198987668080781,0.013422818791946308,0.12878787878787878,0.8712121212121212,0.9,0.811278580724696,0.030574198359433258,0.25,0.75,0.9,0.5393307767113759
259,nursery end table,product_type,634,0,1.0,0.014218009478672985,,,0.9,1.0,0.020537124802527645,,,0.65,1.0,0.05529225908372828,,,0.7,-0.038113354220353585
260,retractable side awning,product_type,68,26,0.911298659909514,0.20833333333333334,0.3076923076923077,0.6923076923076923,1.0,0.8765775620263734,0.4166666666666667,0.5769230769230769,0.42307692307692313,1.0,0.9740785966993083,0.9791666666666666,1.0,0.0,0.94,0.8199802065423791
263,small curtain rods,attribute_constraint,291,75,0.6443070912473785,0.072,0.06666666666666667,0.9333333333333333,1.0,0.6857927156762008,0.136,0.14666666666666667,0.8533333333333333,0.95,0.6430904547316774,0.304,0.30666666666666664,0.6933333333333334,0.88,0.6093767600506012
264,cortez pillow,brand_entity_proxy,897,15,1.0,0.01669449081803005,0.6666666666666666,0.33333333333333337,1.0,0.9976198056071259,0.0333889816360601,1.0,0.0,1.0,0.9981860794077112,0.08180300500834725,1.0,0.0,0.98,0.6182881045556238
265,candace wingback upholstered bed,product_type,690,0,1.0,0.014814814814814815,,,1.0,1.0,0.02666666666666667,,,0.9,0.9830897184003546,0.06222222222222222,,,0.86,-0.03205661079871563
266,champagne velvet desk chair,product_type,353,1,0.6943559465628248,0.025714285714285714,0.0,1.0,0.9,0.7787676299523247,0.05142857142857143,0.0,1.0,0.9,0.865751383782762,0.10857142857142857,0.0,1.0,0.76,0.16223296239360457
267,dolomite subway tile,product_type,154,2,1.0,0.06493506493506493,1.0,0.0,1.0,1.0,0.12987012987012986,1.0,0.0,1.0,1.0,0.2922077922077922,1.0,0.0,0.9,0.1961037301832307
268,betty resin free standing umbrella,multi_constraint,311,1,0.8259896754927477,0.11904761904761904,1.0,0.0,1.0,0.8740472256188766,0.23809523809523808,1.0,0.0,1.0,0.9235691157413181,0.5952380952380952,1.0,0.0,1.0,0.685463954065214
269,donaldson teak couch,product_type,99,0,1.0,0.07526881720430108,,,0.7,1.0,0.0967741935483871,,,0.45,1.0,0.1935483870967742,,,0.36,0.29034647452451906
270,edge chair mat,product_type,95,42,1.0,0.10638297872340426,0.23809523809523808,0.7619047619047619,1.0,0.9777083390768576,0.2127659574468085,0.4523809523809524,0.5476190476190477,1.0,0.9507915814397889,0.5,0.8809523809523809,0.11904761904761907,0.94,0.721603651935989
271,chinese flower stand,product_type,96,1,0.6943559465628248,0.06521739130434782,0.0,1.0,0.6,0.7787676299523247,0.13043478260869565,0.0,1.0,0.6,0.8897888981259474,0.2826086956521739,0.0,1.0,0.52,0.28027360558947406
272,oliver parsons,brand_entity_proxy,115,0,0.9363792118010483,0.03488372093023256,,,0.3,0.9589412206131108,0.06976744186046512,,,0.3,0.9468553335707307,0.22093023255813954,,,0.4,0.5398635590900699
273,stainless steel free standing shower caddy,multi_constraint,542,4,0.6628354182926028,0.10869565217391304,0.5,0.5,1.0,0.7320427332091936,0.21739130434782608,0.5,0.5,1.0,0.82107604726139,0.4891304347826087,0.75,0.25,0.92,0.5894702208422592
274,gowdy height adjustable standing desk,multi_constraint,331,1,0.7777796936638232,0.09375,1.0,0.0,1.0,0.8391517044398243,0.19791666666666666,1.0,0.0,1.0,0.8365661545240928,0.4583333333333333,1.0,0.0,1.0,0.40961640934180127
275,hinged square ottoman,attribute_constraint,127,13,0.762815192207169,0.072,0.46153846153846156,0.5384615384615384,0.9,0.8691936624879205,0.128,0.8461538461538461,0.15384615384615385,0.8,0.9174600778379225,0.256,0.9230769230769231,0.07692307692307687,0.64,0.489881857174049
276,chaves l-shape floating desk with hutch,multi_constraint,377,0,1.0,0.0273972602739726,,,1.0,1.0,0.0547945205479452,,,1.0,1.0,0.136986301369863,,,1.0,0.30280944064102044
277,barstool patio sets,product_type,256,44,0.5266515767734745,0.0,0.0,1.0,0.0,0.4459758528483848,0.00510204081632653,0.0,1.0,0.05,0.46896223531837594,0.030612244897959183,0.06818181818181818,0.9318181818181819,0.12,0.1467073567863109
278,parakeet toy,product_type,112,7,0.44987000995377063,0.11688311688311688,0.14285714285714285,0.8571428571428572,0.9,0.6822762554476296,0.22077922077922077,0.42857142857142855,0.5714285714285714,0.85,0.7745276791858139,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.66,0.6746831647065605
279,marlon tufted queen bed,attribute_constraint,374,1,1.0,0.024324324324324326,1.0,0.0,0.9,1.0,0.051351351351351354,1.0,0.0,0.95,1.0,0.11621621621621622,1.0,0.0,0.86,0.1653787342457124
281,brunk ship wheel,product_type,90,1,1.0,0.19607843137254902,1.0,0.0,1.0,1.0,0.39215686274509803,1.0,0.0,1.0,0.8755199437688647,0.6470588235294118,1.0,0.0,0.7,0.6178187959598196
282,grantola wall mirror,product_type,130,1,1.0,0.046511627906976744,1.0,0.0,0.6,1.0,0.09302325581395349,1.0,0.0,0.6,1.0,0.18604651162790697,1.0,0.0,0.48,0.21318819686199408
284,family lamp,product_type,331,0,1.0,0.025547445255474453,,,0.7,1.0,0.04744525547445255,,,0.65,1.0,0.12408759124087591,,,0.68,0.5268313217077447
285,"48"" sliding single track , barn door for laundry",long_descriptive,183,7,0.35772016522833733,0.06086956521739131,0.0,1.0,0.8,0.5026185247773635,0.1391304347826087,0.0,1.0,0.85,0.6575648066645136,0.3130434782608696,0.2857142857142857,0.7142857142857143,0.76,0.6845966586620743
286,hitchcock mid-century wall shelf,multi_constraint,256,0,1.0,0.05263157894736842,,,0.9,1.0,0.10526315789473684,,,0.9,1.0,0.2222222222222222,,,0.76,0.7764180458567884
288,round outdoor patio cover,attribute_constraint,272,0,1.0,0.0970873786407767,,,1.0,1.0,0.18446601941747573,,,0.95,0.9858821775362445,0.39805825242718446,,,0.82,0.7169772076525691
289,coma inducer comforter king set,multi_constraint,251,27,1.0,0.04310344827586207,0.37037037037037035,0.6296296296296297,1.0,0.8827128070272534,0.08620689655172414,0.5555555555555556,0.4444444444444444,1.0,0.8989098741937549,0.2025862068965517,0.8148148148148148,0.18518518518518523,0.96,0.5610952642910851
291,front door cabinet with doors,multi_constraint,218,15,0.3333333333333333,0.02843601895734597,0.0,1.0,0.6,0.37522153963031174,0.06635071090047394,0.0,1.0,0.7,0.5710186977310739,0.17061611374407584,0.06666666666666667,0.9333333333333333,0.72,0.15575200205318745
292,decorative white pillow,attribute_constraint,204,12,0.3965255762463672,0.03424657534246575,0.08333333333333333,0.9166666666666666,0.5,0.47142706573339965,0.06164383561643835,0.08333333333333333,0.9166666666666666,0.45,0.5375810836814493,0.1232876712328767,0.16666666666666666,0.8333333333333334,0.38,0.34497365452035245
294,moen multi function dual shower head,multi_constraint,136,0,1.0,0.10204081632653061,,,1.0,1.0,0.19387755102040816,,,0.95,0.9572713735802852,0.40816326530612246,,,0.82,0.5518106449718425
295,end table between recliners,product_type,139,6,0.49705129063470804,0.03731343283582089,0.16666666666666666,0.8333333333333334,0.5,0.5890478692760089,0.04477611940298507,0.16666666666666666,0.8333333333333334,0.3,0.7210967406324741,0.11194029850746269,0.16666666666666666,0.8333333333333334,0.3,0.10245539151592388
296,zakariyah twin platform,attribute_constraint,171,1,0.9035800363421509,0.041176470588235294,1.0,0.0,0.8,0.930208957641895,0.07647058823529412,1.0,0.0,0.7,0.9576492768263744,0.17058823529411765,1.0,0.0,0.6,0.0010954407332561629
297,seat cushions desk,product_type,487,8,0.42708621276299846,0.050505050505050504,0.125,0.875,0.7,0.6256458340846563,0.06060606060606061,0.125,0.875,0.4,0.7695532884580477,0.12121212121212122,0.375,0.625,0.28,0.6190419802936284
298,small woven pouf,attribute_constraint,98,9,0.3480974911723065,0.10204081632653061,0.0,1.0,1.0,0.5168147248850585,0.20408163265306123,0.2222222222222222,0.7777777777777778,1.0,0.7252123634470246,0.5,0.6666666666666666,0.33333333333333337,0.98,0.13676816488525384
300,animal print handmade tufted wool beige/black area rug by allmodern,long_descriptive,1114,2,0.5821032065260975,0.008992805755395683,0.0,1.0,1.0,0.6833800218492042,0.017985611510791366,0.0,1.0,1.0,0.798147164547621,0.044964028776978415,0.0,1.0,1.0,0.003354018953852123
301,circle cabinet pulls,product_type,148,2,0.5821032065260975,0.00684931506849315,0.0,1.0,0.1,0.7815436387716066,0.0273972602739726,0.0,1.0,0.2,0.8497072863166177,0.11643835616438356,0.5,0.5,0.34,0.15969306489184168
302,mattress foam topper queen,attribute_constraint,238,59,0.6202809958335097,0.04739336492890995,0.0847457627118644,0.9152542372881356,1.0,0.707995579624875,0.0947867298578199,0.22033898305084745,0.7796610169491526,1.0,0.7680813951990084,0.23222748815165878,0.5932203389830508,0.4067796610169492,0.98,0.6249345446475605
303,hawaii vintage art,style,72,8,0.9270719100292304,0.15151515151515152,0.875,0.125,1.0,0.9743971223921195,0.30303030303030304,1.0,0.0,1.0,0.9816055040516195,0.5,1.0,0.0,0.66,0.6158051393744508
304,merlyn 6,attribute_constraint,759,0,0.0,0.0,,,0.1,0.0,0.0,,,0.05,0.03942656147006014,0.0,,,0.3,-0.0059062678605675415
305,ligth bulb,brand_entity_proxy,299,193,1.0,0.034129692832764506,0.05181347150259067,0.9481865284974094,1.0,0.9777083390768576,0.06825938566552901,0.09844559585492228,0.9015544041450777,1.0,0.9878320260463271,0.16723549488054607,0.24870466321243523,0.7512953367875648,0.98,0.7637182034449167
306,mobley zero gravity adjustable bed with wireless remote,long_descriptive,114,2,0.8205725510999616,0.1111111111111111,1.0,0.0,1.0,0.8640565904367702,0.2222222222222222,1.0,0.0,1.0,0.913332813546172,0.5555555555555556,1.0,0.0,1.0,0.5994883885577418
307,real touch roses floral arrangements in glass vase,long_descriptive,189,6,0.733318147913904,0.057803468208092484,0.5,0.5,1.0,0.818729215420655,0.10982658959537572,0.6666666666666666,0.33333333333333337,0.95,0.9173876459220084,0.2832369942196532,1.0,0.0,0.98,0.5141879093777559
308,led 60,attribute_constraint,776,2,0.6134655618533842,0.014373716632443531,0.0,1.0,0.8,0.7071417458287951,0.03490759753593429,0.5,0.5,0.9,0.7887819059189478,0.08213552361396304,1.0,0.0,0.9,0.7008774134374204
310,meade mirror,product_type,589,4,0.9464134469677261,0.02288329519450801,1.0,0.0,1.0,0.9574127679290766,0.04576659038901602,1.0,0.0,1.0,0.9363845480583685,0.10755148741418764,1.0,0.0,1.0,0.6229491889706467
311,odum velvet,brand_entity_proxy,571,4,0.8074483267440766,0.014787430683918669,0.5,0.5,0.8,0.8469720045315139,0.033271719038817,0.5,0.5,0.9,0.8967116828467178,0.08502772643253234,0.5,0.5,0.92,0.12784346269916275
313,malachi sled,brand_entity_proxy,105,3,0.8459803887872407,0.1232876712328767,0.6666666666666666,0.33333333333333337,1.0,0.8995631491785465,0.2328767123287671,1.0,0.0,0.95,0.9097291157022528,0.4931506849315068,1.0,0.0,0.8,0.600166257267642
315,medium clips,brand_entity_proxy,316,4,0.9079089812041686,0.16129032258064516,1.0,0.0,1.0,0.9268118330592422,0.3225806451612903,1.0,0.0,1.0,0.8373227016855394,0.6129032258064516,1.0,0.0,0.92,0.5886545155793709
316,rolande heavy duty power lift assist recliner,multi_constraint,406,1,0.8871958738785231,0.030211480362537766,1.0,0.0,1.0,0.9183497146685337,0.06042296072507553,1.0,0.0,1.0,0.9504528301300131,0.1510574018126888,1.0,0.0,1.0,0.6755995869956839
317,hulmeville writing desk with hutch,multi_constraint,340,2,0.923746200905044,0.029585798816568046,1.0,0.0,1.0,0.942226222884699,0.05917159763313609,1.0,0.0,1.0,0.9631678304267866,0.14201183431952663,1.0,0.0,0.96,0.09365777333528627
319,landis wall mounted bathroom shelves,multi_constraint,673,1,1.0,0.05917159763313609,1.0,0.0,1.0,1.0,0.11242603550295859,1.0,0.0,0.95,0.9482060977015909,0.23076923076923078,1.0,0.0,0.86,0.49291024214020956
320,blaylock bookcase headboard,product_type,93,1,0.8471779732814125,0.1282051282051282,1.0,0.0,1.0,0.8893838149761623,0.2564102564102564,1.0,0.0,1.0,0.932875691891381,0.6282051282051282,1.0,0.0,0.98,0.5729445414602526
322,cream queen duvet cover,attribute_constraint,242,0,1.0,0.04149377593360996,,,1.0,1.0,0.08298755186721991,,,1.0,1.0,0.2033195020746888,,,0.98,0.11018902720147535
323,hub leaning full length mirror,multi_constraint,126,1,1.0,0.08,1.0,0.0,1.0,1.0,0.16,1.0,0.0,1.0,1.0,0.392,1.0,0.0,0.98,0.2164928205676353
325,outdoor waterproof chest,product_type,120,46,0.3489402916089224,0.046511627906976744,0.043478260869565216,0.9565217391304348,0.5,0.326754220470925,0.046511627906976744,0.043478260869565216,0.9565217391304348,0.3,0.5282058952772569,0.05813953488372093,0.043478260869565216,0.9565217391304348,0.24,0.10953081726772816
326,bowersville ladder writing desk,product_type,284,1,1.0,0.0353356890459364,1.0,0.0,1.0,1.0,0.0706713780918728,1.0,0.0,1.0,1.0,0.15547703180212014,1.0,0.0,0.88,0.1448395753739787
