dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high,catalog_size_membership,source_ids_membership,view_budget_membership,invariance_basis_membership,reference,alternative_schedule,aggregation_membership,eligible_queries_membership,highest_label_pairs_membership,bootstrap_seed_membership,bootstrap_draws_membership,retained_fraction,retained_fraction_ci_low,retained_fraction_ci_high,newly_included_fraction,newly_included_fraction_ci_low,newly_included_fraction_ci_high,newly_omitted_fraction,newly_omitted_fraction_ci_low,newly_omitted_fraction_ci_high,absent_in_both_fraction,absent_in_both_fraction_ci_low,absent_in_both_fraction_ci_high,delta_recall,delta_recall_ci_low,delta_recall_ci_high,retained_count,newly_included_count,newly_omitted_count,absent_in_both_count,exact_cancellation_queries,all_query_denominator,changed_query_denominator,cancellation_all_fraction,cancellation_changed_fraction
esci,bge_base,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.0,0.0,0.0,0.2640379886024334,0.2375192447166572,0.2912824557000271,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,0.7359620113975665,0.708717544299973,0.7624807552833427,-0.0023410441556793,-0.0058619555041875,0.0009074525095681,0.0170126848503691,0.0114282451414691,0.0237501624610265,-0.0366180616955664,-0.0459048254085869,-0.0283970446758249,0.0196053768451972,0.0139789110761283,0.0263197137010203,-0.0050845522404267,-0.0095420545487642,-0.0011742731355251,-0.0050845522404267,-0.0095420545487642,-0.0011742731355251,10076,revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.730550139032752,0.7028706388591174,0.7576144362194445,0.0054118723648144,0.0033607926043219,0.007763165949207,0.0104964246052412,0.0067685096852433,0.0148587225930005,0.2535415639971922,0.2269803792969708,0.2802818761667641,-0.0050845522404267,-0.0095420545487642,-0.0011742731355251,2960,39,57,1378,11,499,66,0.0220440881763527,0.1666666666666666
esci,bge_base,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.0,0.0,0.0,0.2618108655952352,0.2349108604527953,0.2891289938273638,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,0.7381891344047647,0.7108710061726361,0.7650891395472046,-0.000113921148481,-0.00318208391304,0.0030101696027077,0.0192398078575674,0.0136951186186664,0.0260655303120362,-0.0366180616955664,-0.0459048254085869,-0.0283970446758249,0.017378253837999,0.0123270398184338,0.0236715254063304,-0.0028574292332284,-0.0067569569312209,0.000761241075339,-0.0028574292332284,-0.0067569569312209,0.000761241075339,10076,revision_evidence_20260917/experiments/esci_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.7328523315924118,0.7052337918457565,0.7599083472143241,0.0053368028123529,0.0034029216363413,0.0075113719886544,0.0081942320455814,0.0052455261683522,0.0116562475947797,0.2536166335496538,0.227062106581481,0.280738304065708,-0.0028574292332284,-0.0067569569312209,0.000761241075339,2974,35,43,1382,13,499,61,0.0260521042084168,0.2131147540983606
esci,bge_base,100,lexical_ascending,10076,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.0,0.0,0.0,0.0895490877059063,0.0708139422783217,0.1089129015909705,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,0.9104509122940938,0.8910870984090294,0.9291860577216784,3.748807489829978e-05,-0.0010131365781952,0.0011412536873046,0.0031290495217491,0.001701767826513,0.0048331913865906,-0.0072012176997605,-0.0100669980717396,-0.0047076062249981,0.0040721681780114,0.0022725636109311,0.0060681589063352,0.0006750087258931,-0.0003869205416049,0.0017676617133411,0.0006750087258931,-0.0003869205416049,0.0017676617133411,10076,phase4/results/esci/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.9086812998308113,0.8891769639842623,0.9274216778175935,0.0017696124632824,0.0008052256268389,0.0029147206497287,0.0010946037373893,0.0003420302142747,0.0020340092578319,0.0884544839685169,0.0697186772886643,0.1078064218833769,0.0006750087258931,-0.0003869205416049,0.0017676617133411,4003,13,7,411,2,499,16,0.0040080160320641,0.125
esci,bge_base,100,lexical_descending,10076,revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.0,0.0,0.0,0.0898707721279424,0.0712075490441231,0.1093310803619128,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,0.9101292278720576,0.8906689196380871,0.9287924509558768,-0.0002841963471378,-0.0013035211206713,0.0007692609137385,0.0028073650997129,0.0013162112413246,0.0045645448727929,-0.0072012176997605,-0.0100669980717396,-0.0047076062249981,0.0043938526000475,0.002425435514848,0.006627839521126,0.0003533243038569,-0.0012645462749288,0.0018978286564775,0.0003533243038569,-0.0012645462749288,0.0018978286564775,10076,revision_evidence_20260917/experiments/esci_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.9083186800042636,0.8887211267197683,0.92710654172405,0.0018105478677939,0.0007531981255744,0.0030335608359254,0.0014572235639369,0.0004708408218553,0.0027194224886484,0.0884135485640054,0.0698531730481955,0.1077753012335594,0.0003533243038569,-0.0012645462749288,0.0018978286564775,4000,11,10,413,1,499,19,0.002004008016032,0.0526315789473684
esci,bge_base,100,field_priority_type,10076,revision_evidence_20260917/experiments/esci_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.0,0.0,0.0,0.0891444322411306,0.0704417578475911,0.1084662776197179,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.9108555677588694,0.8915337223802821,0.929558242152409,0.000442143539674,-0.0005490231639696,0.0015156636184561,0.0035337049865248,0.0020163538237665,0.0053045221240808,-0.0072012176997605,-0.0100669980717396,-0.0047076062249981,0.0036675127132357,0.0019643326198377,0.0056076811461429,0.0010796641906688,-0.000121806727273,0.0023149811358565,0.0010796641906688,-0.000121806727273,0.0023149811358565,10076,revision_evidence_20260917/experiments/esci_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.9086812998308113,0.8891769639842623,0.9274216778175935,0.0021742679280581,0.0010690798457228,0.0034667817270658,0.0010946037373893,0.0003420302142747,0.0020340092578319,0.0880498285037413,0.0693142758536887,0.1074339212077066,0.0010796641906688,-0.000121806727273,0.0023149811358565,4003,15,7,409,2,499,18,0.0040080160320641,0.1111111111111111
esci,gte_modernbert,20,lexical_ascending,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.0,0.0,0.0,0.2839247112436427,0.2556329321900508,0.312834404191488,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,0.7160752887563573,0.687165595808512,0.744367067809949,-0.0020651100981915,-0.0079036971869622,0.0037724343699521,0.0341578652470052,0.026679772505809,0.0428096859297579,-0.0690951098621512,-0.0810828950314975,-0.057857478764513,0.034937244615146,0.0269122575268664,0.0440504453061246,-0.0084209843287685,-0.0170274705054257,-0.0003104901871023,-0.0084209843287685,-0.0170274705054257,-0.0003104901871023,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.704908337853144,0.6752582613741646,0.7336018016616431,0.0111669509032132,0.0072449984228919,0.0164462930332272,0.0195879352319818,0.0130962564075984,0.0272570139687011,0.2643367760116609,0.2370863712000663,0.2922660397360516,-0.0084209843287685,-0.0170274705054257,-0.0003104901871023,2879,70,84,1401,15,499,101,0.0300601202404809,0.1485148514851485
esci,gte_modernbert,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.0,0.0,0.0,0.2835524985146732,0.2560823157177597,0.3117781653308236,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,0.7164475014853268,0.6882218346691763,0.7439176842822405,-0.0016928973692219,-0.007449538868152,0.0037020071831108,0.0345300779759747,0.0271194482506771,0.0424066646417188,-0.0690951098621512,-0.0810828950314975,-0.057857478764513,0.0345650318861765,0.0264908450803119,0.0438353226796773,-0.0080487715997989,-0.0160182044261071,-0.000623615716491,-0.0080487715997989,-0.0160182044261071,-0.000623615716491,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.7058289077044198,0.6764807928354032,0.7340404446090656,0.0106185937809069,0.0070252609306354,0.014802406617142,0.0186673653807059,0.012448971933201,0.0260430151507451,0.2648851331339671,0.2379127097761237,0.2927268380734835,-0.0080487715997989,-0.0160182044261071,-0.000623615716491,2880,71,83,1400,18,499,91,0.0360721442885771,0.1978021978021978
esci,gte_modernbert,20,field_priority_type,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.0,0.0,0.0,0.2831852369570742,0.2549848950074909,0.3121016991412841,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,0.7168147630429257,0.6878983008587158,0.745015104992509,-0.001325635811623,-0.0071134864974596,0.0044296042699959,0.0348973395335736,0.0272238187419222,0.0437153619761205,-0.0690951098621512,-0.0810828950314975,-0.057857478764513,0.0341977703285776,0.0262413913119665,0.0432545380564811,-0.0076815100422001,-0.0162189166992932,0.0003923935197788,-0.0076815100422001,-0.0162189166992932,0.0003923935197788,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.7049068196652529,0.6753567738319894,0.7336909472627218,0.0119079433776726,0.0079302059550311,0.017180908753861,0.0195894534198727,0.0131115777155431,0.0272456887393683,0.2635957835372016,0.2364415186423011,0.2914010519350898,-0.0076815100422001,-0.0162189166992932,0.0003923935197788,2878,75,85,1396,19,499,104,0.0380761523046092,0.1826923076923076
esci,gte_modernbert,100,lexical_ascending,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.0,0.0,0.0,0.1119564396220323,0.0911524894831352,0.1336028586891109,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.8880435603779677,0.866397141310889,0.9088475105168644,0.0003063793955448,-0.0033871857891858,0.0044412291708358,0.0117151389516772,0.0062660204566843,0.0188211759388623,-0.0224332659127524,-0.0315148484520588,-0.0150622214957841,0.0107181269610752,0.0062557023051332,0.0165420477850185,-0.0032067693344412,-0.0062499351797555,-0.0006277206366685,-0.0032067693344412,-0.0062499351797555,-0.0006277206366685,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_ascending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.8864440409928771,0.8645313644510628,0.9073645389929156,0.0015995193850905,0.0005894364486548,0.0028509941961845,0.0048062887195318,0.002460349391074,0.0076564146049524,0.1071501509025005,0.086769982712854,0.128415479064473,-0.0032067693344412,-0.0062499351797555,-0.0006277206366685,3951,9,24,450,1,499,29,0.002004008016032,0.0344827586206896
esci,gte_modernbert,100,lexical_descending,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.0,0.0,0.0,0.1129058738874187,0.0917475849876336,0.1351397207355039,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,0.8870941261125812,0.8648602792644962,0.908252415012366,-0.0006430548698415,-0.0046884062708072,0.0033488054592069,0.0107657046862908,0.006367378615882,0.0164587536203814,-0.0224332659127524,-0.0315148484520588,-0.0150622214957841,0.0116675612264616,0.0062621969737831,0.0187979116024336,-0.0041562035998276,-0.0117864526683294,0.0027165615521589,-0.0041562035998276,-0.0117864526683294,0.0027165615521589,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.882972974731865,0.8603315416483205,0.9043625597965936,0.0041211513807162,0.001222336453832,0.0089685985895624,0.0082773549805439,0.0033640487206586,0.0151969521356937,0.1046285189068747,0.0844482477270641,0.1256509475876916,-0.0041562035998276,-0.0117864526683294,0.0027165615521589,3945,14,30,445,0,499,34,0.0,0.0
esci,gte_modernbert,100,field_priority_type,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.0,0.0,0.0,0.111702084758459,0.0909847734852094,0.133359147607205,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.888297915241541,0.8666408523927948,0.9090152265147904,0.0005607342591181,-0.0031349536632548,0.004664902196663,0.0119694938152505,0.0065184861487248,0.0190963571580648,-0.0224332659127524,-0.0315148484520588,-0.0150622214957841,0.0104637720975019,0.0060300764433202,0.0161939274574081,-0.0029524144708679,-0.0060460606585942,-0.000354983492494,-0.0029524144708679,-0.0060460606585942,-0.000354983492494,10076,revision_evidence_20260917/experiments/esci_gte_modernbert_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,499,4434,2026091701,10000,0.8864440409928771,0.8645313644510628,0.9073645389929156,0.0018538742486638,0.0007843970769822,0.0031614334507621,0.0048062887195318,0.002460349391074,0.0076564146049524,0.1068957960389272,0.0865742659122421,0.1281870215396432,-0.0029524144708679,-0.0060460606585942,-0.000354983492494,3951,11,24,448,1,499,31,0.002004008016032,0.032258064516129
