dataset,method,candidate_K,query_id,n_highest,Recall@20,returned_condensed_NDCG@10,unique_candidates
esci,rule_appearance,100,7340,2,1.0,0.6048047613542867,100
esci,rule_appearance,100,7545,12,1.0,0.735889880442304,100
esci,rule_appearance,100,7581,10,1.0,0.7211478921088604,100
esci,rule_appearance,100,8063,12,0.9166666666666666,0.7951657524814092,100
esci,rule_appearance,100,8519,8,0.625,0.4457356749218963,100
esci,rule_appearance,100,8605,6,0.8333333333333334,0.8696762340896296,100
esci,rule_appearance,100,8740,1,0.0,0.2177019382628232,100
esci,rule_appearance,100,9096,11,1.0,0.8677182466561869,100
esci,rule_appearance,100,9695,9,0.6666666666666666,0.6328426487563722,100
esci,rule_appearance,100,9776,9,0.8888888888888888,0.7170044799408865,100
esci,rule_appearance,100,9967,3,0.3333333333333333,0.1480409554829326,100
esci,rule_appearance,100,10312,20,0.4,0.6726985059259474,100
esci,rule_appearance,100,10370,10,1.0,0.7682269253321375,100
esci,rule_appearance,100,11509,5,0.0,0.03217535164272914,100
esci,rule_appearance,100,11621,1,0.0,0.1573389756988531,100
esci,rule_appearance,100,11875,5,1.0,0.8346123584921606,100
esci,rule_appearance,100,11925,28,0.5,1.0,100
esci,rule_appearance,100,12176,27,0.2222222222222222,0.7059054020403314,100
esci,rule_appearance,100,12432,12,0.6666666666666666,0.8637423930135911,100
esci,rule_appearance,100,12557,8,0.5,0.5457413237821278,100
esci,rule_appearance,100,12664,5,1.0,0.5271205242707598,100
esci,rule_appearance,100,12809,4,1.0,0.7315248061857103,100
esci,rule_appearance,100,13089,32,0.46875,0.7278365525555345,100
esci,rule_appearance,100,13169,11,0.6363636363636364,0.7118729459992799,100
esci,rule_appearance,100,13471,21,0.6190476190476191,0.8701249883466594,100
esci,rule_appearance,100,13639,15,1.0,0.77990823370192,100
esci,rule_appearance,100,13785,8,0.625,0.7520081556163193,100
esci,rule_appearance,100,13954,13,0.8461538461538461,0.9009587051658641,100
esci,rule_appearance,100,14346,10,0.6,0.6969383549984333,100
esci,rule_appearance,100,14880,4,0.75,0.6096199500078984,100
esci,rule_appearance,100,14882,11,0.7272727272727273,0.3061835571987824,100
esci,rule_appearance,100,15154,28,0.0,0.0,100
esci,rule_appearance,100,15164,7,1.0,0.8057486443894011,100
esci,rule_appearance,100,15311,10,0.9,0.7724430755333405,100
esci,rule_appearance,100,15647,21,0.6190476190476191,0.5096366183174322,100
esci,rule_appearance,100,15716,14,0.8571428571428571,0.9375119002569006,100
esci,rule_appearance,100,15777,12,0.8333333333333334,0.6836979923136342,100
esci,rule_appearance,100,15807,15,1.0,0.88995411685096,100
esci,rule_appearance,100,16613,9,0.7777777777777778,0.8637176700011504,100
esci,rule_appearance,100,16684,13,1.0,0.6547301623734613,100
esci,rule_appearance,100,17384,11,1.0,0.5154118162682931,100
esci,rule_appearance,100,17607,17,0.6470588235294118,0.5579377864560461,100
esci,rule_appearance,100,17689,3,1.0,0.4746170998147215,100
esci,rule_appearance,100,17742,12,0.4166666666666667,0.5990887610462241,100
esci,rule_appearance,100,18356,7,1.0,0.9183362520399361,100
esci,rule_appearance,100,18553,21,0.47619047619047616,0.44614340037510297,100
esci,rule_appearance,100,18679,8,0.875,0.9022192254212011,100
esci,rule_appearance,100,18682,8,1.0,0.9073071695693755,100
esci,rule_appearance,100,18932,10,1.0,0.7446587009526715,100
esci,rule_appearance,100,19053,14,1.0,0.8802531908778441,100
esci,rule_appearance,100,19134,2,1.0,0.8968910341795309,100
esci,rule_appearance,100,19268,21,0.3333333333333333,0.6452281904391156,100
esci,rule_appearance,100,19369,11,0.5454545454545454,0.6757175669236831,100
esci,rule_appearance,100,19372,15,0.9333333333333333,1.0,100
esci,rule_appearance,100,19380,2,0.5,0.6131471927654584,100
esci,rule_appearance,100,19619,2,1.0,0.9197207891481876,100
esci,rule_appearance,100,19694,7,1.0,0.7039890038878336,100
esci,rule_appearance,100,19953,3,1.0,0.6772591130899146,100
esci,rule_appearance,100,20037,32,0.46875,0.8177650911347445,100
esci,rule_appearance,100,20185,4,1.0,0.80092405167436,100
esci,rule_appearance,100,20307,5,0.8,0.830419897363192,100
esci,rule_appearance,100,20315,10,1.0,0.8436999957868074,100
esci,rule_appearance,100,20385,2,1.0,1.0,100
esci,rule_appearance,100,20500,5,0.8,0.21239620748405597,100
esci,rule_appearance,100,20523,3,0.3333333333333333,0.23463936301137822,100
esci,rule_appearance,100,20788,5,1.0,0.9603411057130445,100
esci,rule_appearance,100,21481,17,0.6470588235294118,0.9363792118010483,100
esci,rule_appearance,100,21645,13,1.0,0.795648227087262,100
esci,rule_appearance,100,22173,9,1.0,0.6856047648682206,100
esci,rule_appearance,100,22211,3,1.0,0.6097606177811876,100
esci,rule_appearance,100,22441,7,1.0,0.7474357915808134,100
esci,rule_appearance,100,22639,9,0.6666666666666666,0.7540789477780179,100
esci,rule_appearance,100,23148,4,1.0,0.7352204765961387,100
esci,rule_appearance,100,23260,15,0.13333333333333333,0.3440238938344758,100
esci,rule_appearance,100,23744,1,0.0,0.18913833857846243,100
esci,rule_appearance,100,24082,5,0.8,0.6165769345360886,100
esci,rule_appearance,100,24402,6,0.6666666666666666,0.39502230332085453,100
esci,rule_appearance,100,24504,4,1.0,0.8595518966801226,100
esci,rule_appearance,100,24668,8,0.625,0.721296524580474,100
esci,rule_appearance,100,24697,2,1.0,0.9643148140512959,100
esci,rule_appearance,100,24831,19,0.7368421052631579,0.8000380808220816,100
esci,rule_appearance,100,25132,12,0.25,0.46900009332067494,100
esci,rule_appearance,100,25426,5,1.0,0.9490599786992086,100
esci,rule_appearance,100,25497,1,1.0,0.5015658721533237,100
esci,rule_appearance,100,25516,5,1.0,0.953251479225142,100
esci,rule_appearance,100,25591,3,1.0,0.8810972025975865,100
esci,rule_appearance,100,26321,9,1.0,0.7682883200460502,100
esci,rule_appearance,100,26642,10,0.6,0.7416093587141357,100
esci,rule_appearance,100,26872,5,1.0,0.6646025499648499,100
esci,rule_appearance,100,27927,8,1.0,0.8663287511909937,100
esci,rule_appearance,100,28198,15,1.0,1.0,100
esci,rule_appearance,100,28637,4,0.5,0.2691828628414762,100
esci,rule_appearance,100,29049,4,0.5,0.44149241373678083,100
esci,rule_appearance,100,29123,11,1.0,0.742677850068793,100
esci,rule_appearance,100,29488,7,1.0,0.9893144529705764,100
esci,rule_appearance,100,29596,12,0.75,0.8630152897016883,100
esci,rule_appearance,100,29729,9,0.7777777777777778,0.8383261242096235,100
esci,rule_appearance,100,29868,10,0.7,0.791726719367984,100
esci,rule_appearance,100,29928,5,0.8,0.847378080795066,100
esci,rule_appearance,100,29941,2,1.0,0.4753822688277479,100
esci,rule_appearance,100,29945,5,1.0,0.8546130868102396,100
esci,rule_appearance,100,29952,4,1.0,0.7177068815857365,100
esci,rule_appearance,100,30020,1,1.0,0.7383583406968321,100
esci,rule_appearance,100,30318,12,1.0,0.9294415579191924,100
esci,rule_appearance,100,31573,2,1.0,0.6985663674726268,100
esci,rule_appearance,100,31659,7,1.0,0.9485860702973006,100
esci,rule_appearance,100,31724,6,1.0,0.8962339563021714,100
esci,rule_appearance,100,31889,2,0.5,0.6072736399106358,100
esci,rule_appearance,100,32142,10,1.0,0.8661124847434848,100
esci,rule_appearance,100,32164,13,0.07692307692307693,0.13886244387355456,100
esci,rule_appearance,100,32311,11,0.18181818181818182,0.35895421017163476,100
esci,rule_appearance,100,32350,9,0.1111111111111111,0.23345934721191128,100
esci,rule_appearance,100,32351,4,1.0,0.9408179638277638,100
esci,rule_appearance,100,32430,19,0.631578947368421,0.8703516819116243,100
esci,rule_appearance,100,32612,2,0.5,0.27674755663459705,100
esci,rule_appearance,100,32812,4,1.0,0.9362215626452036,100
esci,rule_appearance,100,32917,7,0.2857142857142857,0.3037248020012044,100
esci,rule_appearance,100,33004,10,0.8,0.8661124847434848,100
esci,rule_appearance,100,33735,20,0.65,0.8643851368046714,100
esci,rule_appearance,100,34128,26,0.7307692307692307,0.9009587051658641,100
esci,rule_appearance,100,34229,6,1.0,0.8712345239874681,100
esci,rule_appearance,100,34443,7,1.0,0.8753272094070745,100
esci,rule_appearance,100,34775,3,1.0,0.9240247746168361,100
esci,rule_appearance,100,34817,10,1.0,0.7781045000971726,100
esci,rule_appearance,100,35117,8,1.0,0.9967622486737456,100
esci,rule_appearance,100,35242,2,0.0,0.1332648019952541,100
esci,rule_appearance,100,35755,15,1.0,0.9146904720674044,100
esci,rule_appearance,100,36669,2,0.5,0.6131471927654584,100
esci,rule_appearance,100,36678,2,0.0,0.0,100
esci,rule_appearance,100,36753,12,0.3333333333333333,0.5388856921828066,100
esci,rule_appearance,100,36912,1,1.0,0.42954213291238613,100
esci,rule_appearance,100,36960,2,1.0,0.8227386463557405,100
esci,rule_appearance,100,37451,1,1.0,0.6463954041350359,100
esci,rule_appearance,100,37466,24,0.4583333333333333,0.5759129830479104,100
esci,rule_appearance,100,37498,2,1.0,0.845535892286146,100
esci,rule_appearance,100,37670,13,0.46153846153846156,0.6892861114627996,100
esci,rule_appearance,100,37789,1,1.0,1.0,100
esci,rule_appearance,100,38679,2,1.0,0.6114282519932192,100
esci,rule_appearance,100,39022,3,1.0,0.9621682683565982,100
esci,rule_appearance,100,39107,12,0.9166666666666666,0.92663607790064,100
esci,rule_appearance,100,39157,2,0.5,0.27068606878965346,100
esci,rule_appearance,100,39263,2,0.5,0.23637376781572322,100
esci,rule_appearance,100,40165,1,1.0,0.527567576335355,100
esci,rule_appearance,100,40292,7,1.0,0.995686905982259,100
esci,rule_appearance,100,40356,1,1.0,1.0,100
esci,rule_appearance,100,40483,29,0.5862068965517241,1.0,100
esci,rule_appearance,100,40528,3,1.0,0.5757196180583177,100
esci,rule_appearance,100,40573,23,0.30434782608695654,0.6086182388744241,100
esci,rule_appearance,100,40615,1,1.0,0.5569849955819004,100
esci,rule_appearance,100,40834,7,0.8571428571428571,0.35763320407476046,100
esci,rule_appearance,100,41423,24,0.4166666666666667,0.5093242997939936,100
esci,rule_appearance,100,41492,13,0.7692307692307693,0.8096947487970363,100
esci,rule_appearance,100,41502,11,0.9090909090909091,0.8669534581760927,100
esci,rule_appearance,100,41795,11,1.0,0.7529068996617514,100
esci,rule_appearance,100,42118,3,1.0,0.9294274389393498,100
esci,rule_appearance,100,42332,13,1.0,0.775982505679665,100
esci,rule_appearance,100,42405,1,1.0,0.5417600288167298,100
esci,rule_appearance,100,42445,6,1.0,0.9495662644168644,100
esci,rule_appearance,100,42964,12,0.8333333333333334,0.7134842762825241,100
esci,rule_appearance,100,42968,4,1.0,0.9076865198218551,100
esci,rule_appearance,100,43579,11,0.45454545454545453,0.5365836468521857,100
esci,rule_appearance,100,43948,2,0.5,0.3493885443151824,100
esci,rule_appearance,100,43961,1,1.0,0.5925498905320976,100
esci,rule_appearance,100,43983,4,1.0,0.758307832557512,100
esci,rule_appearance,100,44424,4,1.0,0.5813272950661174,100
esci,rule_appearance,100,44706,3,1.0,0.8103020898263308,100
esci,rule_appearance,100,44816,12,0.0,0.0,100
esci,rule_appearance,100,44845,7,0.7142857142857143,0.648351110805566,100
esci,rule_appearance,100,44960,12,1.0,0.7731415537059997,100
esci,rule_appearance,100,45294,1,1.0,0.2890648263178879,100
esci,rule_appearance,100,45464,16,0.75,0.9233711941225413,100
esci,rule_appearance,100,45588,4,0.75,0.5921004716895418,100
esci,rule_appearance,100,45713,12,0.08333333333333333,0.2200917662980802,100
esci,rule_appearance,100,45745,10,1.0,0.7545968598794698,100
esci,rule_appearance,100,45843,3,0.6666666666666666,0.7384759521147071,100
esci,rule_appearance,100,45928,0,,0.7273298443105221,100
esci,rule_appearance,100,45990,9,1.0,0.7086036240496157,100
esci,rule_appearance,100,46008,8,1.0,0.5801166225999684,100
esci,rule_appearance,100,46089,7,0.7142857142857143,0.8085741066400353,100
esci,rule_appearance,100,46097,6,1.0,0.7180295294504765,100
esci,rule_appearance,100,46149,15,1.0,0.9273697171216337,100
esci,rule_appearance,100,46177,9,0.6666666666666666,0.6173309184975168,100
esci,rule_appearance,100,46471,10,1.0,0.8170849596225693,100
esci,rule_appearance,100,46910,7,1.0,0.8200985126166128,100
esci,rule_appearance,100,47106,9,0.7777777777777778,0.6621187383957191,100
esci,rule_appearance,100,47213,8,0.875,0.8528484042914674,100
esci,rule_appearance,100,47217,15,1.0,0.9146904720674044,100
esci,rule_appearance,100,47526,24,0.5,1.0,100
esci,rule_appearance,100,47631,28,0.21428571428571427,0.7273298443105221,100
esci,rule_appearance,100,47857,26,0.6538461538461539,0.9375119002569006,100
esci,rule_appearance,100,47892,9,0.0,0.0,100
esci,rule_appearance,100,48397,12,0.9166666666666666,0.8627569126021613,100
esci,rule_appearance,100,48914,22,0.6363636363636364,0.4422429376536609,100
esci,rule_appearance,100,48929,19,0.3157894736842105,0.727329844310522,100
esci,rule_appearance,100,49077,11,0.36363636363636365,0.5637884576902257,100
esci,rule_appearance,100,49201,10,0.8,0.8767504106920982,100
esci,rule_appearance,100,49481,1,1.0,0.06011027560557593,100
esci,rule_appearance,100,49972,6,1.0,0.8724628022970763,100
esci,rule_appearance,100,50118,13,0.9230769230769231,0.9375119002569006,100
esci,rule_appearance,100,50311,18,0.8333333333333334,0.7948555644900177,100
esci,rule_appearance,100,50356,5,1.0,0.6148900687577193,100
esci,rule_appearance,100,50494,7,0.8571428571428571,0.901374479435942,100
esci,rule_appearance,100,51056,1,1.0,0.5105354996674308,100
esci,rule_appearance,100,51227,13,1.0,0.9233711941225413,100
esci,rule_appearance,100,51454,11,1.0,0.7967610662472993,100
esci,rule_appearance,100,52230,13,0.5384615384615384,0.590255221140974,100
esci,rule_appearance,100,52255,9,0.3333333333333333,0.40607084833488344,100
esci,rule_appearance,100,52348,1,1.0,0.5925498905320976,100
esci,rule_appearance,100,52482,1,1.0,0.8983975482184146,100
esci,rule_appearance,100,52830,3,0.6666666666666666,0.7596795333965304,100
esci,rule_appearance,100,53042,8,1.0,0.9136879824045631,100
esci,rule_appearance,100,53114,2,1.0,0.8522945242007884,100
esci,rule_appearance,100,53284,6,1.0,0.3257192188287456,100
esci,rule_appearance,100,53328,13,1.0,0.8698127568102422,100
esci,rule_appearance,100,53451,3,1.0,0.15937185911299065,100
esci,rule_appearance,100,54039,13,1.0,0.808996270624377,100
esci,rule_appearance,100,54044,2,1.0,0.9219180243454468,100
esci,rule_appearance,100,54558,7,1.0,0.700618633671834,100
esci,rule_appearance,100,54634,5,1.0,0.9498222229578206,100
esci,rule_appearance,100,54889,1,1.0,0.5396880800129658,100
esci,rule_appearance,100,55280,5,1.0,0.9394404423024433,100
esci,rule_appearance,100,55365,3,1.0,0.9992168579591335,100
esci,rule_appearance,100,55531,5,0.6,0.7096210797493396,100
esci,rule_appearance,100,55677,12,0.4166666666666667,0.6551466258125147,100
esci,rule_appearance,100,56281,5,1.0,0.9976668094645764,100
esci,rule_appearance,100,56758,3,1.0,0.48098641535927616,100
esci,rule_appearance,100,57100,14,1.0,0.9339724701105759,100
esci,rule_appearance,100,57276,24,0.5416666666666666,0.7401644387218663,100
esci,rule_appearance,100,57921,29,0.5862068965517241,0.9339724701105759,100
esci,rule_appearance,100,58044,3,1.0,0.8671213269673916,100
esci,rule_appearance,100,58233,13,0.07692307692307693,0.2200917662980802,100
esci,rule_appearance,100,58514,11,1.0,0.783309128675243,100
esci,rule_appearance,100,58597,15,0.8666666666666667,0.862526180565181,100
esci,rule_appearance,100,59963,11,0.5454545454545454,0.7273298443105221,100
esci,rule_appearance,100,60628,4,1.0,0.8226534207311043,100
esci,rule_appearance,100,61329,14,1.0,0.9233711941225413,100
esci,rule_appearance,100,61522,9,0.8888888888888888,0.5917935853108561,100
esci,rule_appearance,100,61574,10,1.0,0.7390203713558094,100
esci,rule_appearance,100,61598,3,1.0,0.8622176610037116,100
esci,rule_appearance,100,61723,2,1.0,1.0,100
esci,rule_appearance,100,61798,11,1.0,0.8389574121760603,100
esci,rule_appearance,100,61830,3,1.0,0.9736989758809539,100
esci,rule_appearance,100,61961,8,0.875,0.7251488608301414,100
esci,rule_appearance,100,62478,8,1.0,0.882892613843742,100
esci,rule_appearance,100,62513,13,0.6923076923076923,0.8767137607315195,100
esci,rule_appearance,100,62558,3,0.6666666666666666,0.743060494692664,100
esci,rule_appearance,100,62858,10,0.7,0.7997932398308165,100
esci,rule_appearance,100,62937,2,0.5,0.2640681225725909,100
esci,rule_appearance,100,62954,34,0.47058823529411764,1.0,100
esci,rule_appearance,100,63291,5,1.0,0.8752854726973748,100
esci,rule_appearance,100,63701,3,1.0,0.9736989758809539,100
esci,rule_appearance,100,63917,28,0.5357142857142857,1.0,100
esci,rule_appearance,100,63927,7,0.8571428571428571,0.9017646483581271,100
esci,rule_appearance,100,64191,1,0.0,0.0386918763848282,100
esci,rule_appearance,100,64212,8,0.75,0.5767413513954027,100
esci,rule_appearance,100,64296,2,0.5,0.23637376781572322,100
esci,rule_appearance,100,64880,2,1.0,0.7658923597070731,100
esci,rule_appearance,100,65197,7,1.0,0.5420913389044724,100
esci,rule_appearance,100,65347,4,0.0,0.07721314976186391,100
esci,rule_appearance,100,65397,13,0.7692307692307693,0.9233711941225413,100
esci,rule_appearance,100,65683,21,0.6190476190476191,0.9363792118010483,100
esci,rule_appearance,100,65798,6,1.0,0.7342821514859478,100
esci,rule_appearance,100,66004,14,0.9285714285714286,0.9375119002569006,100
esci,rule_appearance,100,66062,1,0.0,0.33547749337285077,100
esci,rule_appearance,100,66396,23,0.6521739130434783,0.6228724086875175,100
esci,rule_appearance,100,66421,11,1.0,0.8574317626883479,100
esci,rule_appearance,100,66476,13,0.38461538461538464,0.6641077944396502,100
esci,rule_appearance,100,66494,10,0.5,0.6194344041540862,100
esci,rule_appearance,100,67075,10,1.0,0.781211896043708,100
esci,rule_appearance,100,67189,1,1.0,0.6000880003448471,100
esci,rule_appearance,100,67570,3,1.0,0.7377102117262573,100
esci,rule_appearance,100,67637,8,1.0,0.6290815153388843,100
esci,rule_appearance,100,67712,7,1.0,0.7910969918993827,100
esci,rule_appearance,100,67844,1,1.0,0.5910056051066052,100
esci,rule_appearance,100,67894,15,0.6666666666666666,0.88995411685096,100
esci,rule_appearance,100,68340,19,0.8421052631578947,0.8721828485401358,100
esci,rule_appearance,100,68572,7,0.5714285714285714,0.6260444806162216,100
esci,rule_appearance,100,69025,2,1.0,0.8968910341795309,100
esci,rule_appearance,100,69269,5,1.0,0.7267964027247595,100
esci,rule_appearance,100,69657,13,1.0,0.7260934843822536,100
esci,rule_appearance,100,69695,9,1.0,0.9944529953062748,100
esci,rule_appearance,100,69739,13,0.6153846153846154,0.8425387310751931,100
esci,rule_appearance,100,70263,11,0.9090909090909091,0.6399790765216733,100
esci,rule_appearance,100,70625,3,1.0,0.9885790477845908,100
esci,rule_appearance,100,70787,5,1.0,0.9086482599264005,100
esci,rule_appearance,100,71186,8,0.75,0.5912045070012757,100
esci,rule_appearance,100,71356,7,0.5714285714285714,0.6868209797639325,100
esci,rule_appearance,100,71655,20,0.65,0.8064836836345346,100
esci,rule_appearance,100,71902,1,1.0,0.4014967704252632,100
esci,rule_appearance,100,72088,11,0.9090909090909091,0.9375119002569006,100
esci,rule_appearance,100,72127,3,0.6666666666666666,0.4154136671097325,100
esci,rule_appearance,100,72915,15,1.0,0.9052116356304495,100
esci,rule_appearance,100,73215,3,1.0,0.5793291870351431,100
esci,rule_appearance,100,73282,7,0.5714285714285714,0.44793830001798013,100
esci,rule_appearance,100,73400,13,0.38461538461538464,0.16602752988942407,100
esci,rule_appearance,100,73401,13,0.9230769230769231,0.875023800513801,100
esci,rule_appearance,100,73522,7,1.0,0.9269881818936506,100
esci,rule_appearance,100,73746,3,1.0,0.9570724279807507,100
esci,rule_appearance,100,73944,9,1.0,0.8495712835057144,100
esci,rule_appearance,100,74270,3,1.0,0.900051355836414,100
esci,rule_appearance,100,74336,4,1.0,1.0,100
esci,rule_appearance,100,74620,7,0.8571428571428571,0.8335584785522917,100
esci,rule_appearance,100,74628,24,0.625,0.8044653584329933,100
esci,rule_appearance,100,74654,16,0.6875,0.8714843703674766,100
esci,rule_appearance,100,74782,6,0.16666666666666666,0.13032376591037065,100
esci,rule_appearance,100,75417,6,0.8333333333333334,0.33965156474959485,100
esci,rule_appearance,100,75512,28,0.5714285714285714,0.8522023723243048,100
esci,rule_appearance,100,75831,6,0.5,0.27269279217696235,100
esci,rule_appearance,100,75925,5,1.0,0.7273942335222386,100
esci,rule_appearance,100,76144,12,0.9166666666666666,0.7404561537451104,100
esci,rule_appearance,100,76820,7,0.42857142857142855,0.5857421563596759,100
esci,rule_appearance,100,76904,7,0.0,0.04374159659972138,100
esci,rule_appearance,100,76950,22,0.5454545454545454,0.8486629421779802,100
esci,rule_appearance,100,76969,6,1.0,0.8627449800916701,100
esci,rule_appearance,100,77343,12,0.6666666666666666,0.6987616667452616,100
esci,rule_appearance,100,78347,2,1.0,0.41663787936986146,100
esci,rule_appearance,100,79143,7,0.2857142857142857,0.3405112240147517,100
esci,rule_appearance,100,79505,14,1.0,0.9009587051658641,100
esci,rule_appearance,100,80305,8,1.0,0.9168647917599629,100
esci,rule_appearance,100,80453,4,1.0,0.9624282728794606,100
esci,rule_appearance,100,80880,12,1.0,0.7028761154975918,100
esci,rule_appearance,100,81029,1,0.0,0.12042105866401148,100
esci,rule_appearance,100,81301,10,0.6,0.3929383594940073,100
esci,rule_appearance,100,81478,5,0.8,0.858839172297934,100
esci,rule_appearance,100,81547,1,1.0,0.5213995918920369,100
esci,rule_appearance,100,82738,1,1.0,0.9248471725337472,100
esci,rule_appearance,100,82799,14,0.8571428571428571,0.9233711941225413,100
esci,rule_appearance,100,82836,7,1.0,0.8649690420936432,100
esci,rule_appearance,100,82977,35,0.45714285714285713,0.7394293105886284,100
esci,rule_appearance,100,83182,8,1.0,0.8058942974051534,100
esci,rule_appearance,100,83573,5,1.0,0.9001455416332512,100
esci,rule_appearance,100,83860,1,1.0,0.4223253858114815,100
esci,rule_appearance,100,84011,14,0.7857142857142857,1.0,100
esci,rule_appearance,100,84333,7,0.14285714285714285,0.2682003716219828,100
esci,rule_appearance,100,84543,13,1.0,0.8721828485401358,100
esci,rule_appearance,100,84692,6,1.0,0.9552727145369452,100
esci,rule_appearance,100,84752,11,1.0,0.7679121633419566,100
esci,rule_appearance,100,84990,2,1.0,0.9075384126599194,100
esci,rule_appearance,100,85202,3,0.6666666666666666,0.4494757335572993,100
esci,rule_appearance,100,85743,9,1.0,0.5381555671507935,100
esci,rule_appearance,100,85956,9,1.0,0.9556796908433288,100
esci,rule_appearance,100,87048,12,0.8333333333333334,0.685119869332369,100
esci,rule_appearance,100,87098,6,1.0,0.949731083972257,100
esci,rule_appearance,100,87123,10,0.8,0.7422886092227777,100
esci,rule_appearance,100,87931,2,1.0,0.6263398216238475,100
esci,rule_appearance,100,88180,2,1.0,0.8212673720151009,100
esci,rule_appearance,100,88972,1,0.0,0.1663250730155886,100
esci,rule_appearance,100,89016,1,1.0,0.3688405780436753,100
esci,rule_appearance,100,89094,5,1.0,0.9824085261961296,100
esci,rule_appearance,100,89443,7,0.42857142857142855,0.5715161518082051,100
esci,rule_appearance,100,90070,4,0.75,0.7642261139677583,100
esci,rule_appearance,100,90523,15,0.4,0.6026111767416099,100
esci,rule_appearance,100,90653,6,1.0,0.8208812375034628,100
esci,rule_appearance,100,90835,5,1.0,0.9589923346062769,100
esci,rule_appearance,100,90983,13,0.23076923076923078,0.4371994952888307,100
esci,rule_appearance,100,91113,5,1.0,0.8634605681485588,100
esci,rule_appearance,100,91245,3,1.0,0.44664683454825327,100
esci,rule_appearance,100,91267,8,0.875,0.7373533023683819,100
esci,rule_appearance,100,91452,2,0.5,0.6216056821016349,100
esci,rule_appearance,100,91498,2,1.0,0.491720290240116,100
esci,rule_appearance,100,91539,8,1.0,0.8377744530518696,100
esci,rule_appearance,100,91847,14,1.0,0.9148568823583791,100
esci,rule_appearance,100,92217,33,0.21212121212121213,0.6502599156135441,100
esci,rule_appearance,100,92320,10,1.0,0.8661124847434848,100
esci,rule_appearance,100,92627,16,0.1875,0.27262666651044215,100
esci,rule_appearance,100,92663,4,0.5,0.5619006832581139,100
esci,rule_appearance,100,92720,10,1.0,0.6612169896091658,100
esci,rule_appearance,100,92810,1,1.0,0.665986068074361,100
esci,rule_appearance,100,92928,5,0.2,0.3391602052736161,100
esci,rule_appearance,100,93169,5,1.0,0.686713492075949,100
esci,rule_appearance,100,93559,21,0.5238095238095238,0.7931839509327833,100
esci,rule_appearance,100,93654,10,1.0,0.8134402893935617,100
esci,rule_appearance,100,93758,9,0.8888888888888888,0.7693400211383045,100
esci,rule_appearance,100,94456,13,0.7692307692307693,1.0,100
esci,rule_appearance,100,94846,3,1.0,0.9178025914436205,100
esci,rule_appearance,100,94878,13,0.6923076923076923,0.875023800513801,100
esci,rule_appearance,100,94932,13,0.15384615384615385,0.3699587984865388,100
esci,rule_appearance,100,95116,8,0.875,0.904332577569439,100
esci,rule_appearance,100,95136,2,1.0,0.8242599310772001,100
esci,rule_appearance,100,95453,11,1.0,0.9148568823583791,100
esci,rule_appearance,100,95494,18,0.3888888888888889,0.7934961824692005,100
esci,rule_appearance,100,95886,2,0.5,0.5167464339961543,100
esci,rule_appearance,100,95917,3,1.0,0.8748374107163047,100
esci,rule_appearance,100,96045,11,0.8181818181818182,0.8714843703674766,100
esci,rule_appearance,100,96401,1,0.0,0.08126998125202331,100
esci,rule_appearance,100,96535,28,0.6785714285714286,0.9294415579191924,100
esci,rule_appearance,100,96819,8,1.0,0.8949149166678394,100
esci,rule_appearance,100,98201,6,1.0,0.8932498536862836,100
esci,rule_appearance,100,98425,1,1.0,0.8676641462577378,100
esci,rule_appearance,100,98526,6,1.0,0.7934217688025338,100
esci,rule_appearance,100,99391,6,0.5,0.6238470455881189,100
esci,rule_appearance,100,99846,4,1.0,0.7358126623829776,100
esci,rule_appearance,100,100084,6,1.0,0.9064951819544043,100
esci,rule_appearance,100,100330,10,0.7,0.6646683213002597,100
esci,rule_appearance,100,100469,9,0.3333333333333333,0.4749465284683662,100
esci,rule_appearance,100,100474,4,0.0,0.06064698794833612,100
esci,rule_appearance,100,100637,7,1.0,0.8155830368816606,100
esci,rule_appearance,100,100807,27,0.6296296296296297,0.9337457765456111,100
esci,rule_appearance,100,101683,14,0.7857142857142857,0.6201683542818585,100
esci,rule_appearance,100,101841,5,1.0,0.8552109176077188,100
esci,rule_appearance,100,102215,1,1.0,0.4563612248713605,100
esci,rule_appearance,100,102308,3,1.0,0.8089322749235465,100
esci,rule_appearance,100,102732,9,0.5555555555555556,0.6117015111428024,100
esci,rule_appearance,100,102895,4,0.25,0.21104952295783294,100
esci,rule_appearance,100,102991,4,1.0,0.7133819526311956,100
esci,rule_appearance,100,103099,7,0.8571428571428571,0.5576380461318564,100
esci,rule_appearance,100,103248,13,1.0,0.9052116356304495,100
esci,rule_appearance,100,103500,7,1.0,0.9749709670210781,100
esci,rule_appearance,100,103612,15,0.7333333333333333,0.77990823370192,100
esci,rule_appearance,100,103705,5,0.4,0.5632991893839204,100
esci,rule_appearance,100,104116,32,0.375,0.6152372100183022,100
esci,rule_appearance,100,104212,3,1.0,0.7207684289827282,100
esci,rule_appearance,100,104375,10,0.3,0.45374257454118555,100
esci,rule_appearance,100,104485,16,0.4375,0.7995665462658517,100
esci,rule_appearance,100,104556,10,0.9,0.8357804136936722,100
esci,rule_appearance,100,104929,2,0.5,0.41750416350046915,100
esci,rule_appearance,100,105336,12,0.8333333333333334,0.8441320299865965,100
esci,rule_appearance,100,105354,3,1.0,0.9726551135062571,100
esci,rule_appearance,100,106080,8,0.875,0.8690888569963028,100
esci,rule_appearance,100,106387,6,0.8333333333333334,0.8546537973026864,100
