query_id,cNDCG@10,cNDCG@20,Recall@20,HighestRecall@20,RelevantHidden@20,VI@20_query,has_highest
62478,0.7783633190900434,0.9121555773729259,1.0,1.0,0.0,0.0,True
62513,0.843078030656429,0.9594655955444518,0.875,0.9230769230769231,0.07692307692307687,0.0,True
62558,0.9339437668910776,0.9344192346116065,0.5625,1.0,0.0,0.0,True
62858,0.8643851368046714,0.9840659323007265,0.8333333333333334,0.8,0.19999999999999996,0.0,True
62937,0.8175295903539445,0.8175295903539445,1.0,1.0,0.0,0.0,True
62954,1.0,0.8982545722948702,0.45,0.4411764705882353,0.5588235294117647,0.14705882352941177,True
63291,0.9713384518387274,0.9714887250192616,1.0,1.0,0.0,0.0,True
63701,0.5734097268121927,0.5759777447613204,0.8666666666666667,1.0,0.0,0.0,True
63917,0.9273697171216337,0.8476202076944177,0.5,0.5714285714285714,0.4285714285714286,0.03571428571428571,True
63927,0.831495106865035,0.9017328852709532,0.2222222222222222,0.2857142857142857,0.7142857142857143,0.14285714285714285,True
64191,0.4320991181173981,0.4345711610483707,0.6666666666666666,1.0,0.0,0.0,True
64212,0.5853401360335421,0.7600959352393049,0.5588235294117647,0.875,0.125,0.125,True
64296,0.19975817777485652,0.35844102083249496,0.5625,0.0,1.0,0.5,True
64880,0.9219180243454468,0.9226460768829047,1.0,1.0,0.0,0.0,True
65197,0.5342047062276952,0.6733118344390442,0.875,0.8571428571428571,0.1428571428571429,0.14285714285714285,True
65347,0.4855533140615109,0.5887707847439795,0.3125,0.5,0.5,0.0,True
65397,0.8656714090627453,0.9795947044354079,0.1875,0.23076923076923078,0.7692307692307692,0.0,True
65683,1.0,0.7886824855679917,0.5128205128205128,0.6666666666666666,0.33333333333333337,0.047619047619047616,True
65798,0.4666911517281963,0.6921659022516745,1.0,1.0,0.0,0.0,True
66004,1.0,0.9968272669855758,1.0,1.0,0.0,0.0,True
66062,0.04388065628739695,0.28853160267781536,0.75,0.0,1.0,0.0,True
66396,0.80797685101411,0.7464688304496109,0.5,0.5652173913043478,0.4347826086956522,0.08695652173913043,True
66421,0.9061595192741448,0.9608719016055765,1.0,1.0,0.0,0.0,True
66476,0.8469714038173858,0.9574212254704969,0.1875,0.23076923076923078,0.7692307692307692,0.0,True
66494,0.3005211315134659,0.46689780749114473,0.5405405405405406,0.5,0.5,0.3,True
67075,0.7938094521743041,0.9614146928125098,0.9375,1.0,0.0,0.1,True
67189,0.6033467006518493,0.6633237608966547,0.4,1.0,0.0,0.0,True
67570,0.6774256901242061,0.7923548599036565,0.75,0.6666666666666666,0.33333333333333337,0.0,True
67637,0.8640680455647837,0.9317182584574305,0.7,0.875,0.125,0.0,True
67712,0.9024814837864703,0.9725900311984346,0.9166666666666666,1.0,0.0,0.0,True
67844,0.44684140537032097,0.44684140537032097,0.8,1.0,0.0,0.0,True
67894,0.88995411685096,0.9564350286029252,0.7333333333333333,0.7333333333333333,0.2666666666666667,0.2,True
68340,0.7987934555848263,0.8658531674021077,0.8,0.8421052631578947,0.1578947368421053,0.10526315789473684,True
68572,0.45513644118342683,0.6757526947858752,0.3076923076923077,0.2857142857142857,0.7142857142857143,0.14285714285714285,True
69025,0.5857430402884318,0.5904677452379603,0.06666666666666667,0.5,0.5,0.5,True
69269,0.7447012828191466,0.7460398200817269,0.8125,1.0,0.0,0.0,True
69657,0.7794572424574772,0.9521495135356779,0.8666666666666667,0.8461538461538461,0.15384615384615385,0.07692307692307693,True
69695,0.9670700185282645,0.9671904280273476,0.75,1.0,0.0,0.0,True
69739,0.8019174103317279,0.8766883637018599,0.5,0.5384615384615384,0.46153846153846156,0.0,True
70263,0.6322257836798508,0.8147088575911398,0.5,0.5454545454545454,0.4545454545454546,0.2727272727272727,True
70625,0.9510482867584155,0.962008239446244,1.0,1.0,0.0,0.0,True
70787,0.9082531331054503,0.9087341641165713,0.625,1.0,0.0,0.0,True
71186,0.25575152266915857,0.46047074263138094,0.8695652173913043,0.75,0.25,0.0,True
71356,0.8045041182639493,0.943904119299367,0.375,0.7142857142857143,0.2857142857142857,0.0,True
71655,0.7938094521743041,0.6194852569640672,0.4878048780487805,0.5,0.5,0.1,True
71902,0.03003117837757064,0.30032893026740626,0.0,0.0,1.0,0.0,True
72088,0.8594011333941494,0.9691613533867558,0.9375,0.9090909090909091,0.09090909090909094,0.0,True
72127,0.5675400920309767,0.5706529054171593,0.1875,0.3333333333333333,0.6666666666666667,0.0,True
72915,1.0,0.9980708392172891,1.0,1.0,0.0,0.0,True
73215,0.6407652749247661,0.664937709352614,0.7692307692307693,1.0,0.0,0.0,True
